,totaltested,mathpass,white,black,hispanic,lowincome,charter,year,hybridper,virtualper,schoolmode,schoolcode,countycode,districtcode,state
226,248,14.5,77.42,13.71,0.0,55.24,0,2018,0.0,0.0,0.0,130412010170001il,1304il,13041201017il,il
227,286,23.6,72.03,5.59,15.38,51.05,0,2017,0.0,0.0,0.0,130412010170001il,1304il,13041201017il,il
228,52,13.5,96.15,0.0,0.0,34.62,0,2021,0.7273,0.0,0.4545,130412090270001il,1304il,13041209027il,il
229,36,36.1,94.44,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,130412090270001il,1304il,13041209027il,il
230,40,15.0,95.0,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,130412090270001il,1304il,13041209027il,il
231,35,28.6,97.14,0.0,0.0,8.57,0,2017,0.0,0.0,0.0,130412090270001il,1304il,13041209027il,il
232,28,7.1,100.0,0.0,0.0,39.29,0,2021,0.0,0.0,0.0909,130413180270001il,1304il,13041318027il,il
233,29,20.7,100.0,0.0,0.0,41.38,0,2019,0.0,0.0,0.0,130413180270001il,1304il,13041318027il,il
234,31,3.2,93.55,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,130413180270001il,1304il,13041318027il,il
235,27,7.4,92.59,0.0,3.7,40.74,0,2017,0.0,0.0,0.0,130413180270001il,1304il,13041318027il,il
236,13,15.4,100.0,0.0,0.0,0.0,0,2021,0.5455,0.0,0.3636,130581000260002il,1305il,13058100026il,il
237,12,8.3,100.0,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,130581000260002il,1305il,13058100026il,il
238,11,0.0,100.0,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,130581000260002il,1305il,13058100026il,il
239,14,14.3,100.0,0.0,0.0,42.86,0,2017,0.0,0.0,0.0,130581000260002il,1305il,13058100026il,il
240,143,21.0,78.32,7.69,6.99,54.55,0,2021,0.9091,0.0,0.5455,130582000170001il,1305il,13058200017il,il
241,223,20.4,73.09,11.66,6.28,59.19,0,2019,0.0,0.0,0.0,130582000170001il,1305il,13058200017il,il
242,190,19.5,80.0,7.89,0.0,55.79,0,2018,0.0,0.0,0.0,130582000170001il,1305il,13058200017il,il
243,212,23.0,74.53,5.66,9.43,65.57,0,2017,0.0,0.0,0.0,130582000170001il,1305il,13058200017il,il
244,59,15.3,96.61,0.0,0.0,42.37,0,2021,0.1818,0.0,0.1818,130584010260001il,1305il,13058401026il,il
245,46,10.9,95.65,0.0,0.0,52.17,0,2019,0.0,0.0,0.0,130584010260001il,1305il,13058401026il,il
246,39,17.9,97.44,0.0,0.0,38.46,0,2018,0.0,0.0,0.0,130584010260001il,1305il,13058401026il,il
247,45,23.3,97.78,0.0,0.0,55.56,0,2017,0.0,0.0,0.0,130584010260001il,1305il,13058401026il,il
248,20,0.0,90.0,0.0,0.0,90.0,0,2021,0.9091,0.0,0.5455,130585010260001il,1305il,13058501026il,il
249,19,0.0,94.74,0.0,0.0,57.89,0,2019,0.0,0.0,0.0,130585010260001il,1305il,13058501026il,il
250,33,3.0,96.97,0.0,0.0,66.67,0,2018,0.0,0.0,0.0,130585010260001il,1305il,13058501026il,il
251,30,7.1,100.0,0.0,0.0,63.33,0,2017,0.0,0.0,0.0,130585010260001il,1305il,13058501026il,il
252,141,20.5,90.07,0.0,0.0,39.01,0,2021,0.6364,0.0909,0.5,130586000160001il,1305il,13058600016il,il
253,147,28.0,93.2,0.0,0.0,51.7,0,2019,0.0,0.0,0.0,130586000160001il,1305il,13058600016il,il
254,164,18.9,97.56,0.0,0.0,50.61,0,2018,0.0,0.0,0.0,130586000160001il,1305il,13058600016il,il
255,168,29.5,94.64,0.6,0.0,44.05,0,2017,0.0,0.0,0.0,130586000160001il,1305il,13058600016il,il
256,14,14.2,100.0,0.0,0.0,71.43,0,2021,0.7273,0.0,0.4545,130587220260001il,1305il,13058722026il,il
257,12,0.0,91.67,0.0,0.0,83.33,0,2019,0.0,0.0,0.0,130587220260001il,1305il,13058722026il,il
258,24,8.3,100.0,0.0,0.0,62.5,0,2018,0.0,0.0,0.0,130587220260001il,1305il,13058722026il,il
259,13,0.0,100.0,0.0,0.0,53.85,0,2017,0.0,0.0,0.0,130587220260001il,1305il,13058722026il,il
260,42,33.3,92.86,0.0,0.0,0.0,0,2021,0.0,0.0,0.0909,130950100260001il,1309il,13095010026il,il
261,33,33.3,93.94,0.0,0.0,33.33,0,2019,0.0,0.0,0.0,130950100260001il,1309il,13095010026il,il
262,45,28.9,93.33,0.0,0.0,35.56,0,2018,0.0,0.0,0.0,130950100260001il,1309il,13095010026il,il
263,135,41.3,93.33,2.22,0.74,29.63,0,2017,0.0,0.0,0.0,130950100260001il,1309il,13095010026il,il
264,101,11.9,96.04,0.0,0.0,28.71,0,2021,0.8182,0.0,0.5,130950990160001il,1309il,13095099016il,il
265,110,29.1,94.55,0.0,0.0,34.55,0,2019,0.0,0.0,0.0,130950990160001il,1309il,13095099016il,il
266,91,40.7,97.8,0.0,0.0,20.88,0,2018,0.0,0.0,0.0,130950990160001il,1309il,13095099016il,il
267,94,42.4,97.87,0.0,1.06,24.47,0,2017,0.0,0.0,0.0,130950990160001il,1309il,13095099016il,il
268,311,23.8,21.22,9.32,56.91,60.45,0,2021,0.5455,0.3636,0.7273,150162990250001il,1501il,15016299025il,il
269,290,32.0,13.1,16.9,55.86,81.03,0,2019,0.0,0.0,0.0,150162990250001il,1501il,15016299025il,il
270,289,32.8,10.03,11.07,60.21,85.81,0,2018,0.0,0.0,0.0,150162990250001il,1501il,15016299025il,il
271,264,16.9,8.71,56.82,12.88,89.02,0,2017,0.0,0.0,0.0,150162990250001il,1501il,15016299025il,il
272,176,1.7,0.0,67.05,31.25,90.91,0,2021,0.2727,0.6364,0.8636,150162990250003il,1501il,15016299025il,il
273,230,1.3,0.0,59.57,38.26,90.0,0,2019,0.0,0.0,0.0,150162990250003il,1501il,15016299025il,il
274,187,3.2,0.0,50.27,49.2,92.51,0,2018,0.0,0.0,0.0,150162990250003il,1501il,15016299025il,il
275,191,2.2,1.57,44.5,52.88,91.1,0,2017,0.0,0.0,0.0,150162990250003il,1501il,15016299025il,il
276,93,5.4,0.0,27.96,69.89,65.59,0,2021,0.2727,0.6364,0.8636,150162990250006il,1501il,15016299025il,il
277,129,18.8,0.0,37.21,61.24,89.15,0,2019,0.0,0.0,0.0,150162990250006il,1501il,15016299025il,il
278,99,11.1,0.0,38.38,60.61,92.93,0,2018,0.0,0.0,0.0,150162990250006il,1501il,15016299025il,il
279,116,15.7,0.0,56.03,43.1,96.55,0,2017,0.0,0.0,0.0,150162990250006il,1501il,15016299025il,il
280,116,1.7,0.0,9.48,88.79,96.55,0,2021,0.2727,0.6364,0.8636,150162990250011il,1501il,15016299025il,il
281,161,5.5,0.0,13.04,86.96,98.14,0,2019,0.0,0.0,0.0,150162990250011il,1501il,15016299025il,il
282,178,8.4,0.0,12.92,85.39,99.44,0,2018,0.0,0.0,0.0,150162990250011il,1501il,15016299025il,il
283,201,3.6,0.5,90.05,8.96,99.0,0,2017,0.0,0.0,0.0,150162990250011il,1501il,15016299025il,il
284,62,0.0,0.0,95.16,0.0,91.94,0,2021,0.2727,0.6364,0.8636,150162990250012il,1501il,15016299025il,il
285,76,0.0,0.0,94.74,0.0,93.42,0,2019,0.0,0.0,0.0,150162990250012il,1501il,15016299025il,il
286,58,1.7,0.0,98.28,0.0,98.28,0,2018,0.0,0.0,0.0,150162990250012il,1501il,15016299025il,il
287,59,6.8,0.0,0.0,100.0,96.61,0,2017,0.0,0.0,0.0,150162990250012il,1501il,15016299025il,il
288,120,3.3,0.0,16.67,79.17,91.67,0,2021,0.3636,0.5455,0.8182,150162990250013il,1501il,15016299025il,il
289,207,2.5,0.0,20.29,75.85,93.24,0,2019,0.0,0.0,0.0,150162990250013il,1501il,15016299025il,il
290,173,5.8,0.0,19.08,76.3,95.95,0,2018,0.0,0.0,0.0,150162990250013il,1501il,15016299025il,il
291,198,4.3,3.54,70.2,23.74,94.44,0,2017,0.0,0.0,0.0,150162990250013il,1501il,15016299025il,il
292,261,21.5,0.0,0.0,91.95,88.51,0,2021,0.2727,0.6364,0.8636,150162990250014il,1501il,15016299025il,il
293,270,27.8,0.0,0.0,94.07,92.96,0,2019,0.0,0.0,0.0,150162990250014il,1501il,15016299025il,il
294,244,31.5,0.0,0.0,90.57,96.72,0,2018,0.0,0.0,0.0,150162990250014il,1501il,15016299025il,il
295,261,31.8,1.15,87.74,4.21,96.17,0,2017,0.0,0.0,0.0,150162990250014il,1501il,15016299025il,il
296,107,0.9,0.0,33.64,63.55,90.65,0,2021,0.2727,0.6364,0.8636,150162990250015il,1501il,15016299025il,il
297,121,1.5,0.0,42.15,56.2,95.87,0,2019,0.0,0.0,0.0,150162990250015il,1501il,15016299025il,il
298,62,0.0,0.0,37.1,61.29,98.39,0,2018,0.0,0.0,0.0,150162990250015il,1501il,15016299025il,il
299,72,2.8,0.0,54.17,45.83,100.0,0,2017,0.0,0.0,0.0,150162990250015il,1501il,15016299025il,il
300,83,2.5,0.0,96.39,0.0,87.95,0,2021,0.2727,0.6364,0.8636,150162990250016il,1501il,15016299025il,il
301,101,1.8,0.0,99.01,0.0,91.09,0,2019,0.0,0.0,0.0,150162990250016il,1501il,15016299025il,il
302,73,1.4,0.0,95.89,0.0,95.89,0,2018,0.0,0.0,0.0,150162990250016il,1501il,15016299025il,il
303,96,2.2,0.0,0.0,100.0,92.71,0,2017,0.0,0.0,0.0,150162990250016il,1501il,15016299025il,il
304,27,0.0,0.0,100.0,0.0,88.89,0,2021,0.2727,0.6364,0.8636,150162990250019il,1501il,15016299025il,il
305,46,0.0,0.0,97.83,0.0,93.48,0,2019,0.0,0.0,0.0,150162990250019il,1501il,15016299025il,il
306,35,2.9,0.0,100.0,0.0,94.29,0,2018,0.0,0.0,0.0,150162990250019il,1501il,15016299025il,il
307,37,0.0,2.7,0.0,97.3,100.0,0,2017,0.0,0.0,0.0,150162990250019il,1501il,15016299025il,il
308,425,5.6,0.0,5.65,91.76,88.47,0,2021,0.2727,0.6364,0.8636,150162990250020il,1501il,15016299025il,il
309,401,11.4,2.49,6.23,90.27,96.26,0,2019,0.0,0.0,0.0,150162990250020il,1501il,15016299025il,il
310,464,12.5,0.0,6.47,91.16,95.26,0,2018,0.0,0.0,0.0,150162990250020il,1501il,15016299025il,il
311,439,13.8,2.51,90.43,6.15,97.04,0,2017,0.0,0.0,0.0,150162990250020il,1501il,15016299025il,il
312,168,0.0,0.0,99.4,0.0,97.62,0,2021,0.2727,0.6364,0.8636,150162990250021il,1501il,15016299025il,il
313,163,2.5,0.0,97.55,0.0,94.48,0,2019,0.0,0.0,0.0,150162990250021il,1501il,15016299025il,il
314,186,2.2,0.0,98.92,0.0,98.92,0,2018,0.0,0.0,0.0,150162990250021il,1501il,15016299025il,il
315,201,3.6,0.5,0.5,98.51,98.51,0,2017,0.0,0.0,0.0,150162990250021il,1501il,15016299025il,il
316,419,10.3,2.39,3.34,76.61,93.08,0,2021,0.2727,0.6364,0.8636,150162990250022il,1501il,15016299025il,il
317,474,13.5,0.0,3.8,80.8,93.04,0,2019,0.0,0.0,0.0,150162990250022il,1501il,15016299025il,il
318,488,15.5,2.05,4.92,78.48,94.88,0,2018,0.0,0.0,0.0,150162990250022il,1501il,15016299025il,il
319,390,16.3,1.28,81.79,2.82,96.67,0,2017,0.0,0.0,0.0,150162990250022il,1501il,15016299025il,il
320,63,1.6,0.0,0.0,87.3,92.06,0,2021,0.2727,0.6364,0.8636,150162990250023il,1501il,15016299025il,il
321,69,5.8,0.0,0.0,86.96,94.2,0,2019,0.0,0.0,0.0,150162990250023il,1501il,15016299025il,il
322,64,4.5,0.0,0.0,90.62,98.44,0,2018,0.0,0.0,0.0,150162990250023il,1501il,15016299025il,il
323,244,5.0,1.64,91.8,5.33,95.08,0,2017,0.0,0.0,0.0,150162990250023il,1501il,15016299025il,il
324,331,13.0,19.03,0.0,76.13,61.33,0,2021,0.2727,0.6364,0.8636,150162990250024il,1501il,15016299025il,il
325,396,20.7,19.44,3.03,74.75,63.13,0,2019,0.0,0.0,0.0,150162990250024il,1501il,15016299025il,il
326,377,19.9,24.67,3.98,69.23,75.86,0,2018,0.0,0.0,0.0,150162990250024il,1501il,15016299025il,il
327,418,20.8,22.97,71.05,3.59,73.92,0,2017,0.0,0.0,0.0,150162990250024il,1501il,15016299025il,il
328,404,24.1,2.72,88.61,4.7,54.95,0,2021,0.3636,0.5455,0.8182,150162990250025il,1501il,15016299025il,il
329,400,35.5,4.0,87.25,3.25,56.0,0,2019,0.0,0.0,0.0,150162990250025il,1501il,15016299025il,il
330,372,37.4,2.96,86.02,5.11,59.95,0,2018,0.0,0.0,0.0,150162990250025il,1501il,15016299025il,il
331,600,37.7,6.83,5.0,80.33,52.83,0,2017,0.0,0.0,0.0,150162990250025il,1501il,15016299025il,il
332,307,9.1,11.4,13.68,68.73,75.57,0,2021,0.2727,0.6364,0.8636,150162990250026il,1501il,15016299025il,il
333,345,16.4,14.2,7.54,70.43,73.33,0,2019,0.0,0.0,0.0,150162990250026il,1501il,15016299025il,il
334,307,19.6,15.31,10.75,67.43,80.46,0,2018,0.0,0.0,0.0,150162990250026il,1501il,15016299025il,il
335,326,18.7,12.58,71.17,10.74,83.44,0,2017,0.0,0.0,0.0,150162990250026il,1501il,15016299025il,il
336,1047,81.3,38.3,8.6,38.11,42.69,0,2021,0.2727,0.6364,0.8636,150162990250027il,1501il,15016299025il,il
337,902,89.8,38.58,8.31,40.8,42.24,0,2019,0.0,0.0,0.0,150162990250027il,1501il,15016299025il,il
338,1072,85.9,35.17,8.3,41.88,49.63,0,2018,0.0,0.0,0.0,150162990250027il,1501il,15016299025il,il
339,1197,88.0,39.43,38.18,7.77,47.12,0,2017,0.0,0.0,0.0,150162990250027il,1501il,15016299025il,il
340,70,1.4,0.0,97.14,0.0,95.71,0,2021,0.2727,0.6364,0.8636,150162990250029il,1501il,15016299025il,il
341,78,1.0,0.0,94.87,0.0,96.15,0,2019,0.0,0.0,0.0,150162990250029il,1501il,15016299025il,il
342,80,1.3,0.0,100.0,0.0,97.5,0,2018,0.0,0.0,0.0,150162990250029il,1501il,15016299025il,il
343,92,1.1,0.0,1.09,97.83,100.0,0,2017,0.0,0.0,0.0,150162990250029il,1501il,15016299025il,il
344,392,13.0,11.99,15.56,44.9,82.91,0,2021,0.3636,0.5455,0.8182,150162990250030il,1501il,15016299025il,il
345,331,22.0,17.22,14.5,35.95,86.1,0,2019,0.0,0.0,0.0,150162990250030il,1501il,15016299025il,il
346,356,24.5,22.47,8.99,35.11,87.92,0,2018,0.0,0.0,0.0,150162990250030il,1501il,15016299025il,il
347,357,20.3,19.61,33.61,11.48,84.31,0,2017,0.0,0.0,0.0,150162990250030il,1501il,15016299025il,il
348,231,0.9,0.0,94.81,0.0,72.29,0,2021,0.3636,0.5455,0.8182,150162990250031il,1501il,15016299025il,il
349,285,4.6,0.0,96.84,0.0,83.16,0,2019,0.0,0.0,0.0,150162990250031il,1501il,15016299025il,il
350,279,7.2,0.0,97.85,0.0,88.17,0,2018,0.0,0.0,0.0,150162990250031il,1501il,15016299025il,il
351,409,10.1,0.73,1.22,97.07,82.4,0,2017,0.0,0.0,0.0,150162990250031il,1501il,15016299025il,il
352,170,2.4,0.0,96.47,0.0,92.94,0,2021,0.2727,0.6364,0.8636,150162990250034il,1501il,15016299025il,il
353,209,2.9,0.0,96.17,0.0,93.3,0,2019,0.0,0.0,0.0,150162990250034il,1501il,15016299025il,il
354,134,7.5,0.0,97.76,0.0,93.28,0,2018,0.0,0.0,0.0,150162990250034il,1501il,15016299025il,il
355,139,2.2,0.0,0.0,100.0,95.68,0,2017,0.0,0.0,0.0,150162990250034il,1501il,15016299025il,il
356,213,1.9,4.69,11.74,75.12,84.04,0,2021,0.2727,0.6364,0.8636,150162990250035il,1501il,15016299025il,il
357,220,8.3,7.73,12.27,69.09,94.55,0,2019,0.0,0.0,0.0,150162990250035il,1501il,15016299025il,il
358,193,5.7,0.0,12.95,66.32,95.85,0,2018,0.0,0.0,0.0,150162990250035il,1501il,15016299025il,il
359,336,10.7,5.36,73.81,13.69,96.43,0,2017,0.0,0.0,0.0,150162990250035il,1501il,15016299025il,il
360,323,4.9,5.57,9.91,79.88,86.07,0,2021,0.2727,0.6364,0.8636,150162990250036il,1501il,15016299025il,il
361,352,10.7,7.39,11.36,78.12,86.65,0,2019,0.0,0.0,0.0,150162990250036il,1501il,15016299025il,il
362,333,7.2,5.71,9.91,81.08,90.39,0,2018,0.0,0.0,0.0,150162990250036il,1501il,15016299025il,il
363,441,7.7,5.22,84.13,7.94,92.97,0,2017,0.0,0.0,0.0,150162990250036il,1501il,15016299025il,il
364,338,17.0,11.83,26.92,40.83,77.81,0,2021,0.3636,0.5455,0.8182,150162990250037il,1501il,15016299025il,il
365,336,29.6,14.29,19.94,45.54,78.57,0,2019,0.0,0.0,0.0,150162990250037il,1501il,15016299025il,il
366,303,24.4,5.94,30.36,35.31,85.15,0,2018,0.0,0.0,0.0,150162990250037il,1501il,15016299025il,il
367,321,25.1,12.46,42.99,27.73,81.93,0,2017,0.0,0.0,0.0,150162990250037il,1501il,15016299025il,il
368,112,14.3,0.0,94.64,0.0,66.96,0,2021,0.4545,0.4545,0.7727,150162990250039il,1501il,15016299025il,il
369,103,26.2,0.0,97.09,0.0,76.7,0,2019,0.0,0.0,0.0,150162990250039il,1501il,15016299025il,il
370,148,30.4,0.0,96.62,0.0,82.43,0,2018,0.0,0.0,0.0,150162990250039il,1501il,15016299025il,il
371,157,30.8,0.64,1.27,94.9,78.34,0,2017,0.0,0.0,0.0,150162990250039il,1501il,15016299025il,il
372,328,3.3,6.71,17.99,69.51,82.32,0,2021,0.2727,0.6364,0.8636,150162990250041il,1501il,15016299025il,il
373,317,8.0,10.41,12.62,72.87,81.39,0,2019,0.0,0.0,0.0,150162990250041il,1501il,15016299025il,il
374,244,9.4,11.07,13.11,71.31,90.57,0,2018,0.0,0.0,0.0,150162990250041il,1501il,15016299025il,il
375,344,11.4,8.72,72.67,12.5,89.53,0,2017,0.0,0.0,0.0,150162990250041il,1501il,15016299025il,il
376,65,9.2,0.0,44.62,38.46,87.69,0,2021,0.2727,0.6364,0.8636,150162990250042il,1501il,15016299025il,il
377,181,10.3,7.18,42.54,29.83,91.16,0,2019,0.0,0.0,0.0,150162990250042il,1501il,15016299025il,il
378,134,3.7,0.0,47.01,35.07,91.79,0,2018,0.0,0.0,0.0,150162990250042il,1501il,15016299025il,il
379,127,5.5,7.87,37.8,40.94,91.34,0,2017,0.0,0.0,0.0,150162990250042il,1501il,15016299025il,il
380,792,23.7,44.82,3.28,39.39,50.51,0,2021,0.2727,0.6364,0.8636,150162990250043il,1501il,15016299025il,il
381,725,33.0,52.69,2.21,34.9,44.55,0,2019,0.0,0.0,0.0,150162990250043il,1501il,15016299025il,il
382,713,23.7,47.69,2.1,41.23,59.05,0,2018,0.0,0.0,0.0,150162990250043il,1501il,15016299025il,il
383,948,28.4,45.15,38.71,3.06,51.9,0,2017,0.0,0.0,0.0,150162990250043il,1501il,15016299025il,il
384,45,2.2,0.0,37.78,53.33,88.89,0,2021,0.4545,0.4545,0.7727,150162990250044il,1501il,15016299025il,il
385,73,1.3,0.0,54.79,39.73,93.15,0,2019,0.0,0.0,0.0,150162990250044il,1501il,15016299025il,il
386,61,4.9,0.0,63.93,16.39,90.16,0,2018,0.0,0.0,0.0,150162990250044il,1501il,15016299025il,il
387,70,1.5,10.0,28.57,55.71,91.43,0,2017,0.0,0.0,0.0,150162990250044il,1501il,15016299025il,il
388,404,39.1,16.83,7.67,56.68,62.87,0,2021,0.3636,0.5455,0.8182,150162990250046il,1501il,15016299025il,il
389,454,50.5,17.18,9.47,55.51,65.64,0,2019,0.0,0.0,0.0,150162990250046il,1501il,15016299025il,il
390,404,41.3,14.6,9.16,62.87,76.73,0,2018,0.0,0.0,0.0,150162990250046il,1501il,15016299025il,il
391,370,35.1,17.57,55.95,11.62,72.97,0,2017,0.0,0.0,0.0,150162990250046il,1501il,15016299025il,il
392,511,45.6,29.94,16.24,35.42,45.6,0,2021,0.2727,0.6364,0.8636,150162990250047il,1501il,15016299025il,il
393,495,51.5,25.86,20.0,36.16,50.51,0,2019,0.0,0.0,0.0,150162990250047il,1501il,15016299025il,il
394,424,53.5,28.07,25.24,29.48,54.95,0,2018,0.0,0.0,0.0,150162990250047il,1501il,15016299025il,il
395,573,56.1,27.4,42.23,16.58,57.77,0,2017,0.0,0.0,0.0,150162990250047il,1501il,15016299025il,il
396,310,4.8,4.19,3.23,90.65,85.16,0,2021,0.2727,0.6364,0.8636,150162990250048il,1501il,15016299025il,il
397,324,9.3,3.7,4.01,89.81,83.95,0,2019,0.0,0.0,0.0,150162990250048il,1501il,15016299025il,il
398,341,14.7,6.74,0.0,90.03,92.38,0,2018,0.0,0.0,0.0,150162990250048il,1501il,15016299025il,il
399,309,6.6,4.85,88.35,5.5,92.88,0,2017,0.0,0.0,0.0,150162990250048il,1501il,15016299025il,il
400,71,0.0,0.0,53.52,39.44,78.87,0,2021,0.2727,0.6364,0.8636,150162990250049il,1501il,15016299025il,il
401,88,2.2,0.0,54.55,37.5,90.91,0,2019,0.0,0.0,0.0,150162990250049il,1501il,15016299025il,il
402,55,9.1,0.0,45.45,40.0,90.91,0,2018,0.0,0.0,0.0,150162990250049il,1501il,15016299025il,il
403,101,2.0,0.0,37.62,61.39,90.1,0,2017,0.0,0.0,0.0,150162990250049il,1501il,15016299025il,il
404,92,3.3,0.0,81.52,15.22,88.04,0,2021,0.3636,0.5455,0.8182,150162990250052il,1501il,15016299025il,il
405,115,10.5,0.0,72.17,23.48,88.7,0,2019,0.0,0.0,0.0,150162990250052il,1501il,15016299025il,il
406,131,16.0,0.0,69.47,29.01,88.55,0,2018,0.0,0.0,0.0,150162990250052il,1501il,15016299025il,il
407,131,15.3,1.53,22.9,74.05,85.5,0,2017,0.0,0.0,0.0,150162990250052il,1501il,15016299025il,il
408,112,18.8,16.96,25.89,48.21,63.39,0,2021,0.3636,0.5455,0.8182,150162990250053il,1501il,15016299025il,il
409,120,21.7,25.0,15.0,54.17,51.67,0,2019,0.0,0.0,0.0,150162990250053il,1501il,15016299025il,il
410,94,17.0,13.83,21.28,58.51,61.7,0,2018,0.0,0.0,0.0,150162990250053il,1501il,15016299025il,il
411,341,13.9,25.81,48.39,18.77,54.55,0,2017,0.0,0.0,0.0,150162990250053il,1501il,15016299025il,il
412,43,4.7,0.0,100.0,0.0,88.37,1,2021,0.0,0.9091,1.0,15016299025010Cil,1501il,15016299025il,il
413,50,2.0,0.0,100.0,0.0,88.0,1,2019,0.0,0.0,0.0,15016299025010Cil,1501il,15016299025il,il
414,58,13.8,0.0,100.0,0.0,87.93,1,2018,0.0,0.0,0.0,15016299025010Cil,1501il,15016299025il,il
415,82,6.1,0.0,0.0,100.0,85.37,1,2017,0.0,0.0,0.0,15016299025010Cil,1501il,15016299025il,il
416,150,1.3,0.0,0.0,99.33,92.67,1,2021,0.0,0.9091,1.0,15016299025012Cil,1501il,15016299025il,il
417,158,5.1,0.0,0.0,96.84,95.57,1,2019,0.0,0.0,0.0,15016299025012Cil,1501il,15016299025il,il
418,175,5.1,0.0,0.0,97.14,100.0,1,2018,0.0,0.0,0.0,15016299025012Cil,1501il,15016299025il,il
419,161,9.9,0.62,95.65,3.73,97.52,1,2017,0.0,0.0,0.0,15016299025012Cil,1501il,15016299025il,il
420,87,2.3,0.0,100.0,0.0,85.06,1,2021,0.0,0.9091,1.0,15016299025013Cil,1501il,15016299025il,il
421,62,1.6,0.0,93.55,0.0,82.26,1,2019,0.0,0.0,0.0,15016299025013Cil,1501il,15016299025il,il
422,56,1.8,0.0,96.43,0.0,82.14,1,2018,0.0,0.0,0.0,15016299025013Cil,1501il,15016299025il,il
423,93,4.4,0.0,0.0,98.92,75.27,1,2017,0.0,0.0,0.0,15016299025013Cil,1501il,15016299025il,il
424,102,2.9,0.0,53.92,40.2,99.02,1,2021,0.5455,0.3636,0.7273,15016299025015Cil,1501il,15016299025il,il
425,109,7.4,0.0,69.72,29.36,95.41,1,2019,0.0,0.0,0.0,15016299025015Cil,1501il,15016299025il,il
426,134,7.5,0.0,58.21,40.3,96.27,1,2018,0.0,0.0,0.0,15016299025015Cil,1501il,15016299025il,il
427,80,16.3,0.0,43.75,56.25,95.0,1,2017,0.0,0.0,0.0,15016299025015Cil,1501il,15016299025il,il
428,43,0.0,0.0,100.0,0.0,93.02,1,2021,0.0,0.9091,1.0,15016299025019Cil,1501il,15016299025il,il
429,80,5.0,0.0,98.75,0.0,95.0,1,2019,0.0,0.0,0.0,15016299025019Cil,1501il,15016299025il,il
430,58,3.4,0.0,100.0,0.0,98.28,1,2018,0.0,0.0,0.0,15016299025019Cil,1501il,15016299025il,il
431,58,1.7,0.0,0.0,100.0,91.38,1,2017,0.0,0.0,0.0,15016299025019Cil,1501il,15016299025il,il
432,154,15.0,0.0,0.0,96.1,85.06,1,2021,0.0,0.9091,1.0,15016299025022Cil,1501il,15016299025il,il
433,167,25.2,0.0,0.0,91.62,80.24,1,2019,0.0,0.0,0.0,15016299025022Cil,1501il,15016299025il,il
434,154,29.2,0.0,0.0,87.66,83.77,1,2018,0.0,0.0,0.0,15016299025022Cil,1501il,15016299025il,il
435,489,18.9,4.91,87.53,5.11,83.23,1,2017,0.0,0.0,0.0,15016299025022Cil,1501il,15016299025il,il
436,28,0.0,0.0,89.29,0.0,71.43,1,2021,0.0,0.9091,1.0,15016299025027Cil,1501il,15016299025il,il
437,64,0.0,0.0,85.94,0.0,92.19,1,2019,0.0,0.0,0.0,15016299025027Cil,1501il,15016299025il,il
438,57,7.0,0.0,87.72,0.0,92.98,1,2018,0.0,0.0,0.0,15016299025027Cil,1501il,15016299025il,il
439,52,3.9,3.85,15.38,78.85,92.31,1,2017,0.0,0.0,0.0,15016299025027Cil,1501il,15016299025il,il
440,210,20.5,0.0,0.0,94.76,95.24,1,2021,0.0,0.9091,1.0,15016299025028Cil,1501il,15016299025il,il
441,251,55.8,0.0,0.0,97.21,95.62,1,2019,0.0,0.0,0.0,15016299025028Cil,1501il,15016299025il,il
442,203,56.1,0.0,0.0,95.57,93.6,1,2018,0.0,0.0,0.0,15016299025028Cil,1501il,15016299025il,il
443,216,36.1,0.93,96.76,1.85,95.83,1,2017,0.0,0.0,0.0,15016299025028Cil,1501il,15016299025il,il
444,129,15.5,0.0,21.71,75.19,65.12,1,2021,0.0909,0.8182,0.9545,15016299025029Cil,1501il,15016299025il,il
445,140,45.0,0.0,20.0,77.14,85.0,1,2019,0.0,0.0,0.0,15016299025029Cil,1501il,15016299025il,il
446,157,36.3,0.0,10.83,85.99,80.25,1,2018,0.0,0.0,0.0,15016299025029Cil,1501il,15016299025il,il
447,123,31.4,5.69,85.37,5.69,81.3,1,2017,0.0,0.0,0.0,15016299025029Cil,1501il,15016299025il,il
448,105,5.7,0.0,88.57,0.0,85.71,1,2021,0.0,0.9091,1.0,15016299025030Cil,1501il,15016299025il,il
449,88,28.7,0.0,73.86,22.73,96.59,1,2019,0.0,0.0,0.0,15016299025030Cil,1501il,15016299025il,il
450,85,16.5,0.0,76.47,23.53,98.82,1,2018,0.0,0.0,0.0,15016299025030Cil,1501il,15016299025il,il
451,117,13.9,0.85,30.77,68.38,96.58,1,2017,0.0,0.0,0.0,15016299025030Cil,1501il,15016299025il,il
452,170,8.2,0.0,17.06,80.59,88.82,1,2021,0.0,0.9091,1.0,15016299025031Cil,1501il,15016299025il,il
453,144,36.8,0.0,13.89,81.94,93.06,1,2019,0.0,0.0,0.0,15016299025031Cil,1501il,15016299025il,il
