,schoolcode,districtcode,countycode,year,charter,elapass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,state
1908,049907001,049907tx,049tx,2015,0.0,71.79,0.0,0.0,0,39,12.82,87.1795,0.0,7.6923,tx
1909,049907001,049907tx,049tx,2016,0.0,83.78,0.0,0.0,0,37,2.7,97.2973,0.0,0.0,tx
1910,049907001,049907tx,049tx,2017,0.0,85.42,0.0,0.0,0,48,14.58,89.5833,0.0,2.0833,tx
1911,049907001,049907tx,049tx,2018,0.0,86.36,0.0,0.0,0,44,9.09,88.6364,2.2727,4.5455,tx
1912,049907001,049907tx,049tx,2019,0.0,82.05,0.0,0.0,0,39,12.82,89.7436,0.0,2.5641,tx
1913,049907001,049907tx,049tx,2021,0.0,95.0,0.0,0.0,0,40,7.5,90.0,2.5,2.5,tx
1914,050901001,050901tx,050tx,2015,0.0,50.0,0.0,0.0,0,20,30.0,70.0,0.0,30.0,tx
1915,050901001,050901tx,050tx,2016,0.0,26.32,0.0,0.0,0,19,57.89,89.4737,0.0,10.5263,tx
1916,050901001,050901tx,050tx,2017,0.0,28.0,0.0,0.0,0,25,48.0,84.0,0.0,16.0,tx
1917,050901001,050901tx,050tx,2018,0.0,62.96,0.0,0.0,0,27,59.26,77.7778,0.0,22.2222,tx
1918,050901001,050901tx,050tx,2019,0.0,61.9,0.0,0.0,0,21,47.62,76.1905,0.0,23.8095,tx
1919,050901001,050901tx,050tx,2021,0.0,64.29,1.0,1.0,0,14,42.86,85.7143,0.0,14.2857,tx
1920,050902001,050902tx,050tx,2015,0.0,51.22,0.0,0.0,0,205,41.46,74.1463,4.3902,17.0732,tx
1921,050902001,050902tx,050tx,2016,0.0,53.15,0.0,0.0,0,222,41.89,74.7748,1.3514,20.2703,tx
1922,050902001,050902tx,050tx,2017,0.0,45.57,0.0,0.0,0,237,44.73,72.1519,1.6878,21.9409,tx
1923,050902001,050902tx,050tx,2018,0.0,46.12,0.0,0.0,0,245,46.12,68.1633,3.2653,20.4082,tx
1924,050902001,050902tx,050tx,2019,0.0,44.08,0.0,0.0,0,245,50.2,71.0204,3.6735,21.2245,tx
1925,050902001,050902tx,050tx,2021,0.0,41.7,0.0,0.0,0,223,53.36,66.3677,4.0359,24.6637,tx
1926,050904001,050904tx,050tx,2015,0.0,41.67,0.0,0.0,0,12,58.33,83.3333,0.0,16.6667,tx
1927,050904001,050904tx,050tx,2016,0.0,41.18,0.0,0.0,0,17,58.82,70.5882,0.0,29.4118,tx
1928,050904001,050904tx,050tx,2017,0.0,40.0,0.0,0.0,0,15,73.33,73.3333,0.0,26.6667,tx
1929,050904001,050904tx,050tx,2018,0.0,63.64,0.0,0.0,0,11,72.73,54.5455,0.0,36.3636,tx
1930,050904001,050904tx,050tx,2019,0.0,60.0,0.0,0.0,0,15,53.33,33.3333,0.0,53.3333,tx
1931,050904001,050904tx,050tx,2021,0.0,53.85,0.0,0.0,0,13,38.46,76.9231,0.0,23.0769,tx
1932,050909001,050909tx,050tx,2015,0.0,50.0,0.0,0.0,0,14,42.86,78.5714,0.0,14.2857,tx
1933,050909001,050909tx,050tx,2016,0.0,42.86,0.0,0.0,0,14,42.86,78.5714,0.0,21.4286,tx
1934,050909001,050909tx,050tx,2017,0.0,50.0,0.0,0.0,0,22,45.45,90.9091,0.0,9.0909,tx
1935,050909001,050909tx,050tx,2018,0.0,68.18,0.0,0.0,0,22,36.36,86.3636,0.0,13.6364,tx
1936,050909001,050909tx,050tx,2019,0.0,52.0,0.0,0.0,0,25,24.0,80.0,4.0,16.0,tx
1937,050909001,050909tx,050tx,2021,0.0,45.0,0.0,0.0,0,20,50.0,80.0,0.0,15.0,tx
1938,050910001,050910tx,050tx,2015,0.0,52.95,0.0,0.0,0,593,51.94,42.4958,24.2833,20.742,tx
1939,050910001,050910tx,050tx,2016,0.0,49.69,0.0,0.0,0,638,49.84,45.9248,21.4734,20.5329,tx
1940,050910001,050910tx,050tx,2017,0.0,43.54,0.0,0.0,0,712,52.53,42.9775,21.0674,23.1742,tx
1941,050910001,050910tx,050tx,2018,0.0,46.57,0.0,0.0,0,700,53.57,41.0,21.2857,23.2857,tx
1942,050910001,050910tx,050tx,2019,0.0,52.42,0.0,0.0,0,702,58.12,38.604,22.792,26.0684,tx
1943,050910001,050910tx,050tx,2021,0.0,42.38,0.0,0.0,0,604,55.3,36.4238,19.0397,32.1192,tx
1944,051901001,051901tx,051tx,2015,0.0,43.48,0.0,0.0,0,23,30.43,56.5217,13.0435,30.4348,tx
1945,051901001,051901tx,051tx,2016,0.0,35.0,0.0,0.0,0,20,25.0,60.0,10.0,25.0,tx
1946,051901001,051901tx,051tx,2017,0.0,35.0,0.0,0.0,0,20,60.0,45.0,15.0,40.0,tx
1947,051901001,051901tx,051tx,2018,0.0,28.57,0.0,0.0,0,28,35.71,42.8571,10.7143,42.8571,tx
1948,051901001,051901tx,051tx,2019,0.0,35.0,0.0,0.0,0,20,60.0,35.0,20.0,45.0,tx
1949,051901001,051901tx,051tx,2021,0.0,38.46,0.0,0.0,0,13,46.15,53.8462,15.3846,23.0769,tx
1950,052901001,052901tx,052tx,2015,0.0,24.79,0.0,0.0,0,121,31.4,22.314,2.4793,74.3802,tx
1951,052901001,052901tx,052tx,2016,0.0,27.41,0.0,0.0,0,135,35.56,18.5185,0.7407,80.0,tx
1952,052901001,052901tx,052tx,2017,0.0,25.0,0.0,0.0,0,112,51.79,20.5357,3.5714,75.8929,tx
1953,052901001,052901tx,052tx,2018,0.0,33.98,0.0,0.0,0,103,51.46,15.534,0.9709,82.5243,tx
1954,052901001,052901tx,052tx,2019,0.0,44.92,0.0,0.0,0,118,41.53,19.4915,1.6949,77.1186,tx
1955,052901001,052901tx,052tx,2021,0.0,51.69,0.0,0.0,0,89,49.44,16.8539,1.1236,80.8989,tx
1956,053001001,053001tx,053tx,2015,0.0,35.29,0.0,0.0,0,51,66.67,23.5294,0.0,76.4706,tx
1957,053001001,053001tx,053tx,2016,0.0,42.59,0.0,0.0,0,54,53.7,16.6667,0.0,81.4815,tx
1958,053001001,053001tx,053tx,2017,0.0,44.59,0.0,0.0,0,74,64.86,13.5135,0.0,86.4865,tx
1959,053001001,053001tx,053tx,2018,0.0,32.14,0.0,0.0,0,56,46.43,10.7143,1.7857,83.9286,tx
1960,053001001,053001tx,053tx,2019,0.0,39.13,0.0,0.0,0,69,46.38,17.3913,0.0,79.7101,tx
1961,053001001,053001tx,053tx,2021,0.0,48.15,1.0,1.0,0,81,4.94,2.4691,0.0,7.4074,tx
1962,054901001,054901tx,054tx,2015,0.0,48.15,0.0,0.0,0,27,62.96,37.037,0.0,59.2593,tx
1963,054901001,054901tx,054tx,2016,0.0,29.41,0.0,0.0,0,34,55.88,26.4706,5.8824,67.6471,tx
1964,054901001,054901tx,054tx,2017,0.0,26.92,0.0,0.0,0,26,50.0,34.6154,3.8462,61.5385,tx
1965,054901001,054901tx,054tx,2018,0.0,25.0,0.0,0.0,0,32,53.12,18.75,3.125,78.125,tx
1966,054901001,054901tx,054tx,2019,0.0,23.53,0.0,0.0,0,34,70.59,14.7059,2.9412,82.3529,tx
1967,054901001,054901tx,054tx,2021,0.0,28.57,0.0,0.0,0,28,60.71,25.0,0.0,75.0,tx
1968,054902001,054902tx,054tx,2015,0.0,36.36,0.0,0.0,0,22,40.91,13.6364,4.5455,81.8182,tx
1969,054902001,054902tx,054tx,2016,0.0,50.0,0.0,0.0,0,14,28.57,21.4286,0.0,78.5714,tx
1970,054902001,054902tx,054tx,2017,0.0,31.25,0.0,0.0,0,16,62.5,12.5,0.0,87.5,tx
1971,054902001,054902tx,054tx,2018,0.0,40.74,0.0,0.0,0,27,59.26,11.1111,0.0,88.8889,tx
1972,054902001,054902tx,054tx,2019,0.0,48.0,0.0,0.0,0,25,76.0,8.0,4.0,88.0,tx
1973,054902001,054902tx,054tx,2021,0.0,21.43,0.0,0.0,0,14,57.14,0.0,0.0,100.0,tx
1974,054903001,054903tx,054tx,2015,0.0,36.0,0.0,0.0,0,25,76.0,12.0,0.0,84.0,tx
1975,054903001,054903tx,054tx,2016,0.0,46.88,0.0,0.0,0,32,68.75,25.0,0.0,75.0,tx
1976,054903001,054903tx,054tx,2017,0.0,33.33,0.0,0.0,0,39,82.05,20.5128,0.0,79.4872,tx
1977,054903001,054903tx,054tx,2018,0.0,31.25,0.0,0.0,0,32,81.25,12.5,3.125,84.375,tx
1978,054903001,054903tx,054tx,2019,0.0,43.24,0.0,0.0,0,37,75.68,27.027,2.7027,70.2703,tx
1979,054903001,054903tx,054tx,2021,0.0,15.0,0.0,0.0,0,40,82.5,30.0,0.0,70.0,tx
1980,055901001,055901tx,055tx,2015,0.0,28.95,0.0,0.0,0,38,81.58,2.6316,0.0,97.3684,tx
1981,055901001,055901tx,055tx,2016,0.0,30.95,0.0,0.0,0,42,83.33,11.9048,0.0,88.0952,tx
1982,055901001,055901tx,055tx,2017,0.0,22.73,0.0,0.0,0,44,77.27,2.2727,2.2727,93.1818,tx
1983,055901001,055901tx,055tx,2018,0.0,21.74,0.0,0.0,0,46,71.74,2.1739,0.0,95.6522,tx
1984,055901001,055901tx,055tx,2019,0.0,20.69,0.0,0.0,0,29,75.86,10.3448,0.0,86.2069,tx
1985,055901001,055901tx,055tx,2021,0.0,48.15,0.0,0.0,0,27,77.78,14.8148,0.0,81.4815,tx
1986,056901001,056901tx,056tx,2015,0.0,37.67,0.0,0.0,0,146,50.0,50.0,0.0,47.9452,tx
1987,056901001,056901tx,056tx,2016,0.0,39.04,0.0,0.0,0,146,50.68,40.411,0.0,57.5342,tx
1988,056901001,056901tx,056tx,2017,0.0,43.29,0.0,0.0,0,164,51.83,41.4634,0.6098,56.7073,tx
1989,056901001,056901tx,056tx,2018,0.0,39.13,0.0,0.0,0,184,50.54,40.2174,0.5435,58.1522,tx
1990,056901001,056901tx,056tx,2019,0.0,29.94,0.0,0.0,0,157,53.5,28.0255,0.0,70.0637,tx
1991,056901001,056901tx,056tx,2021,0.0,36.67,0.0,0.0,0,150,56.67,33.3333,1.3333,64.0,tx
1992,056902001,056902tx,056tx,2015,0.0,43.75,0.0,0.0,0,16,37.5,87.5,0.0,12.5,tx
1993,056902001,056902tx,056tx,2016,0.0,57.14,0.0,0.0,0,7,100.0,57.1429,14.2857,28.5714,tx
1994,056902001,056902tx,056tx,2017,0.0,33.33,0.0,0.0,0,15,73.33,40.0,6.6667,53.3333,tx
1995,056902001,056902tx,056tx,2018,0.0,42.86,0.0,0.0,0,21,66.67,42.8571,4.7619,47.619,tx
1996,056902001,056902tx,056tx,2019,0.0,40.0,0.0,0.0,0,20,65.0,15.0,10.0,70.0,tx
1997,056902001,056902tx,056tx,2021,0.0,53.33,0.0,0.0,0,15,60.0,33.3333,0.0,66.6667,tx
1998,057802001,057802tx,057tx,2015,1.0,16.42,0.0,0.0,0,67,86.57,0.0,16.4179,82.0896,tx
1999,057802001,057802tx,057tx,2016,1.0,33.33,0.0,0.0,0,57,78.95,0.0,22.807,77.193,tx
2000,057802001,057802tx,057tx,2017,1.0,21.82,0.0,0.0,0,55,90.91,1.8182,16.3636,81.8182,tx
2001,057802001,057802tx,057tx,2018,1.0,26.32,0.0,0.0,0,57,87.72,0.0,24.5614,75.4386,tx
2002,057802001,057802tx,057tx,2019,1.0,32.08,0.0,0.0,0,53,92.45,1.8868,30.1887,64.1509,tx
2003,057802001,057802tx,057tx,2021,1.0,19.64,0.0,0.0,0,56,92.86,0.0,26.7857,73.2143,tx
2004,057803002,057803tx,057tx,2015,1.0,88.44,0.0,0.0,0,147,17.01,16.3265,8.1633,23.1293,tx
2005,057803002,057803tx,057tx,2016,1.0,80.39,0.0,0.0,0,153,22.88,15.6863,7.8431,25.4902,tx
2006,057803002,057803tx,057tx,2017,1.0,84.18,0.0,0.0,0,158,20.89,13.9241,4.4304,25.9494,tx
2007,057803002,057803tx,057tx,2018,1.0,84.24,0.0,0.0,0,165,25.45,6.6667,8.4848,24.8485,tx
2008,057803002,057803tx,057tx,2019,1.0,91.67,0.0,0.0,0,132,24.24,9.8485,9.0909,19.697,tx
2009,057803002,057803tx,057tx,2021,1.0,90.3,1.0,1.0,0,134,23.88,5.9701,4.4776,20.8955,tx
2010,057804001,057804tx,057tx,2015,1.0,1.38,0.0,0.0,0,217,76.5,2.3041,48.3871,48.3871,tx
2011,057804001,057804tx,057tx,2016,1.0,8.95,0.0,0.0,0,190,86.84,3.1579,38.9474,57.3684,tx
2012,057804001,057804tx,057tx,2017,1.0,7.34,0.0,0.0,0,177,88.14,0.0,31.0734,67.7966,tx
2013,057804001,057804tx,057tx,2018,1.0,8.24,0.0,0.0,0,182,89.01,14.2857,32.967,42.8571,tx
2014,057804001,057804tx,057tx,2019,1.0,8.03,0.0,0.0,0,137,66.42,4.3796,34.3066,60.5839,tx
2015,057804001,057804tx,057tx,2021,1.0,10.34,1.0,1.0,0,58,72.41,1.7241,29.3103,65.5172,tx
2016,057804002,057804tx,057tx,2015,1.0,5.67,0.0,0.0,0,194,91.75,2.0619,21.134,76.8041,tx
2017,057804002,057804tx,057tx,2016,1.0,6.96,0.0,0.0,0,230,91.74,1.7391,16.5217,81.3043,tx
2018,057804002,057804tx,057tx,2017,1.0,5.28,0.0,0.0,0,265,95.47,1.5094,17.7358,80.7547,tx
2019,057804002,057804tx,057tx,2018,1.0,8.84,0.0,0.0,0,294,76.87,1.7007,21.4286,76.1905,tx
2020,057804002,057804tx,057tx,2019,1.0,5.86,0.0,0.0,0,239,67.36,0.8368,18.8285,79.9163,tx
2021,057804002,057804tx,057tx,2021,1.0,17.52,1.0,1.0,0,137,72.26,0.7299,24.0876,74.4526,tx
2022,057804003,057804tx,057tx,2015,1.0,0.0,0.0,0.0,0,102,90.2,1.9608,3.9216,93.1373,tx
2023,057804003,057804tx,057tx,2016,1.0,4.93,0.0,0.0,0,142,75.35,0.0,7.7465,89.4366,tx
2024,057804003,057804tx,057tx,2017,1.0,6.1,0.0,0.0,0,164,57.32,0.6098,5.4878,91.4634,tx
2025,057804003,057804tx,057tx,2018,1.0,8.06,0.0,0.0,0,124,77.42,2.4194,8.0645,87.9032,tx
2026,057804003,057804tx,057tx,2019,1.0,12.5,0.0,0.0,0,80,77.5,1.25,7.5,90.0,tx
2027,057804003,057804tx,057tx,2021,1.0,7.29,1.0,1.0,0,96,71.88,2.0833,7.2917,86.4583,tx
2028,057804004,057804tx,057tx,2015,1.0,4.76,0.0,0.0,0,189,81.48,1.5873,33.3333,65.0794,tx
2029,057804004,057804tx,057tx,2016,1.0,1.79,0.0,0.0,0,224,87.95,2.6786,33.4821,63.8393,tx
2030,057804004,057804tx,057tx,2017,1.0,10.17,0.0,0.0,0,236,62.29,2.1186,37.2881,59.322,tx
2031,057804004,057804tx,057tx,2018,1.0,15.16,0.0,0.0,0,244,78.69,10.2459,40.5738,45.082,tx
2032,057804004,057804tx,057tx,2019,1.0,5.15,0.0,0.0,0,194,64.95,3.0928,36.5979,58.2474,tx
2033,057804004,057804tx,057tx,2021,1.0,3.68,1.0,1.0,0,136,72.06,2.2059,36.0294,59.5588,tx
2034,057804005,057804tx,057tx,2015,1.0,2.8,0.0,0.0,0,107,85.98,0.9346,81.3084,16.8224,tx
2035,057804005,057804tx,057tx,2016,1.0,5.11,0.0,0.0,0,137,91.24,0.0,78.1022,21.1679,tx
2036,057804005,057804tx,057tx,2017,1.0,3.73,0.0,0.0,0,161,86.34,1.2422,77.0186,19.8758,tx
2037,057804005,057804tx,057tx,2018,1.0,3.75,0.0,0.0,0,160,93.12,3.75,80.0,13.75,tx
2038,057804005,057804tx,057tx,2019,1.0,9.42,0.0,0.0,0,138,73.19,1.4493,76.8116,18.8406,tx
2039,057804005,057804tx,057tx,2021,1.0,9.47,1.0,1.0,0,95,63.16,0.0,76.8421,20.0,tx
2040,057804006,057804tx,057tx,2015,1.0,6.74,0.0,0.0,0,178,91.01,1.6854,14.6067,83.7079,tx
2041,057804006,057804tx,057tx,2016,1.0,3.25,0.0,0.0,0,154,88.96,1.2987,14.2857,83.7662,tx
2042,057804006,057804tx,057tx,2017,1.0,3.59,0.0,0.0,0,251,85.66,1.992,11.5538,85.259,tx
2043,057804006,057804tx,057tx,2018,1.0,7.52,0.0,0.0,0,226,77.88,1.3274,13.2743,83.1858,tx
2044,057804006,057804tx,057tx,2019,1.0,6.29,0.0,0.0,0,159,59.12,4.4025,10.0629,81.761,tx
2045,057804006,057804tx,057tx,2021,1.0,4.72,1.0,1.0,0,106,62.26,2.8302,14.1509,80.1887,tx
2046,057804007,057804tx,057tx,2015,1.0,7.09,0.0,0.0,0,127,89.76,7.0866,48.0315,44.0945,tx
2047,057804007,057804tx,057tx,2016,1.0,7.52,0.0,0.0,0,133,89.47,3.0075,49.6241,47.3684,tx
2048,057804007,057804tx,057tx,2017,1.0,5.36,0.0,0.0,0,168,63.69,2.9762,51.7857,44.0476,tx
2049,057804007,057804tx,057tx,2018,1.0,1.32,0.0,0.0,0,151,60.26,12.5828,37.7483,48.3444,tx
2050,057804007,057804tx,057tx,2019,1.0,9.03,0.0,0.0,0,155,65.16,12.9032,36.129,45.8065,tx
2051,057804007,057804tx,057tx,2021,1.0,8.89,1.0,1.0,0,90,67.78,3.3333,48.8889,45.5556,tx
2052,057804008,057804tx,057tx,2015,1.0,2.2,0.0,0.0,0,91,73.63,5.4945,29.6703,64.8352,tx
2053,057804008,057804tx,057tx,2016,1.0,8.08,0.0,0.0,0,99,89.9,3.0303,31.3131,65.6566,tx
2054,057804008,057804tx,057tx,2017,1.0,2.49,0.0,0.0,0,201,77.61,1.99,35.3234,61.6915,tx
2055,057804008,057804tx,057tx,2018,1.0,3.88,0.0,0.0,0,206,79.61,1.9417,39.8058,56.3107,tx
2056,057804008,057804tx,057tx,2019,1.0,4.38,0.0,0.0,0,160,72.5,1.875,40.625,56.25,tx
2057,057804008,057804tx,057tx,2021,1.0,7.97,1.0,1.0,0,138,63.77,0.0,39.1304,56.5217,tx
2058,057804009,057804tx,057tx,2015,1.0,1.83,0.0,0.0,0,164,92.07,2.439,50.6098,46.9512,tx
2059,057804009,057804tx,057tx,2016,1.0,6.62,0.0,0.0,0,151,94.04,0.0,45.6954,54.3046,tx
2060,057804009,057804tx,057tx,2017,1.0,1.69,0.0,0.0,0,178,82.02,0.5618,44.9438,53.3708,tx
2061,057804009,057804tx,057tx,2018,1.0,3.29,0.0,0.0,0,152,80.26,5.2632,42.7632,43.4211,tx
2062,057804009,057804tx,057tx,2019,1.0,10.07,0.0,0.0,0,139,68.35,3.5971,49.6403,42.446,tx
2063,057804009,057804tx,057tx,2021,1.0,6.6,1.0,1.0,0,106,90.57,0.9434,55.6604,40.566,tx
2064,057804010,057804tx,057tx,2015,1.0,8.11,0.0,0.0,0,111,76.58,0.9009,19.8198,74.7748,tx
2065,057804010,057804tx,057tx,2016,1.0,5.06,0.0,0.0,0,79,77.22,3.7975,30.3797,65.8228,tx
2066,057804010,057804tx,057tx,2017,1.0,7.62,0.0,0.0,0,105,61.9,1.9048,24.7619,70.4762,tx
2067,057804010,057804tx,057tx,2018,1.0,3.85,0.0,0.0,0,156,69.23,4.4872,30.1282,59.6154,tx
2068,057804010,057804tx,057tx,2019,1.0,6.71,0.0,0.0,0,164,54.27,1.8293,30.4878,67.0732,tx
2069,057804010,057804tx,057tx,2021,1.0,8.08,1.0,1.0,0,99,72.73,3.0303,29.2929,66.6667,tx
2070,057804011,057804tx,057tx,2015,1.0,4.52,0.0,0.0,0,155,90.32,1.9355,3.2258,94.1935,tx
2071,057804011,057804tx,057tx,2016,1.0,8.77,0.0,0.0,0,114,87.72,1.7544,2.6316,93.8596,tx
2072,057804011,057804tx,057tx,2017,1.0,8.8,0.0,0.0,0,125,68.0,4.0,2.4,90.4,tx
2073,057804011,057804tx,057tx,2018,1.0,7.53,0.0,0.0,0,146,63.01,23.9726,2.0548,70.5479,tx
2074,057804011,057804tx,057tx,2019,1.0,19.13,0.0,0.0,0,115,66.09,4.3478,0.8696,93.0435,tx
2075,057804011,057804tx,057tx,2021,1.0,20.51,1.0,1.0,0,78,69.23,2.5641,3.8462,91.0256,tx
2076,057806101,057806tx,057tx,2015,1.0,30.61,0.0,0.0,0,49,69.39,8.1633,4.0816,87.7551,tx
2077,057806101,057806tx,057tx,2016,1.0,12.24,0.0,0.0,0,49,77.55,6.1224,12.2449,75.5102,tx
2078,057806101,057806tx,057tx,2017,1.0,15.22,0.0,0.0,0,46,54.35,8.6957,6.5217,80.4348,tx
2079,057806101,057806tx,057tx,2018,1.0,26.23,0.0,0.0,0,61,78.69,6.5574,14.7541,78.6885,tx
2080,057806101,057806tx,057tx,2019,1.0,37.33,0.0,0.0,0,75,60.0,2.6667,14.6667,81.3333,tx
2081,057806101,057806tx,057tx,2021,1.0,13.64,0.0,0.0,0,66,72.73,4.5455,30.303,65.1515,tx
2082,057807001,057807tx,057tx,2015,1.0,27.86,0.0,0.0,0,140,73.57,0.7143,58.5714,39.2857,tx
2083,057807001,057807tx,057tx,2016,1.0,42.52,0.0,0.0,0,127,70.87,0.7874,58.2677,39.3701,tx
2084,057807001,057807tx,057tx,2017,1.0,35.54,0.0,0.0,0,166,76.51,1.2048,46.988,51.8072,tx
2085,057807001,057807tx,057tx,2018,1.0,32.61,0.0,0.0,0,138,81.16,0.7246,48.5507,49.2754,tx
2086,057807001,057807tx,057tx,2019,1.0,47.44,0.0,0.0,0,156,83.97,0.0,53.8462,44.8718,tx
2087,057807001,057807tx,057tx,2021,1.0,40.56,0.0,0.0,0,143,71.33,0.0,51.049,48.951,tx
2088,057808101,057808tx,057tx,2015,1.0,13.33,0.0,0.0,0,15,86.67,0.0,40.0,46.6667,tx
2089,057808101,057808tx,057tx,2016,1.0,25.71,0.0,0.0,0,35,77.14,0.0,45.7143,51.4286,tx
2090,057808101,057808tx,057tx,2017,1.0,36.0,0.0,0.0,0,25,72.0,0.0,40.0,36.0,tx
2091,057808101,057808tx,057tx,2018,1.0,55.81,0.0,0.0,0,43,76.74,0.0,32.5581,65.1163,tx
2092,057808101,057808tx,057tx,2019,1.0,48.65,0.0,0.0,0,37,72.97,2.7027,21.6216,67.5676,tx
2093,057808101,057808tx,057tx,2021,1.0,58.97,0.0,0.0,0,39,82.05,2.5641,23.0769,66.6667,tx
2094,057808102,057808tx,057tx,2015,1.0,71.43,0.0,0.0,0,7,28.57,14.2857,14.2857,42.8571,tx
2095,057808102,057808tx,057tx,2016,1.0,30.0,0.0,0.0,0,10,10.0,0.0,50.0,20.0,tx
2096,057808102,057808tx,057tx,2017,1.0,85.71,0.0,0.0,0,7,14.29,0.0,28.5714,14.2857,tx
2097,057808102,057808tx,057tx,2018,1.0,55.56,0.0,0.0,0,9,11.11,0.0,44.4444,11.1111,tx
2098,057808102,057808tx,057tx,2019,1.0,75.0,0.0,0.0,0,12,0.0,8.3333,25.0,25.0,tx
2099,057808102,057808tx,057tx,2021,1.0,52.38,0.0,0.0,0,21,0.0,4.7619,23.8095,14.2857,tx
2100,057814005,057814tx,057tx,2015,1.0,11.11,0.0,0.0,0,9,100.0,11.1111,33.3333,55.5556,tx
2101,057814005,057814tx,057tx,2016,1.0,21.05,0.0,0.0,0,19,100.0,0.0,52.6316,47.3684,tx
2102,057814005,057814tx,057tx,2017,1.0,5.56,0.0,0.0,0,18,100.0,5.5556,61.1111,33.3333,tx
2103,057814005,057814tx,057tx,2018,1.0,15.38,0.0,0.0,0,26,100.0,3.8462,50.0,46.1538,tx
2104,057814005,057814tx,057tx,2019,1.0,20.69,0.0,0.0,0,29,100.0,3.4483,34.4828,58.6207,tx
2105,057814005,057814tx,057tx,2021,1.0,11.11,0.0,0.0,0,9,100.0,0.0,11.1111,88.8889,tx
2106,057816101,057816tx,057tx,2015,1.0,66.67,0.0,0.0,0,48,70.83,0.0,100.0,0.0,tx
2107,057816101,057816tx,057tx,2016,1.0,79.49,0.0,0.0,0,39,51.28,0.0,100.0,0.0,tx
2108,057816101,057816tx,057tx,2017,1.0,66.67,0.0,0.0,0,36,47.22,0.0,86.1111,11.1111,tx
2109,057816101,057816tx,057tx,2018,1.0,88.89,0.0,0.0,0,27,81.48,11.1111,85.1852,0.0,tx
2110,057816101,057816tx,057tx,2019,1.0,100.0,0.0,0.0,0,23,34.78,0.0,86.9565,4.3478,tx
2111,057816101,057816tx,057tx,2021,1.0,75.0,0.0,0.0,0,8,0.0,0.0,100.0,0.0,tx
2112,057828001,057828tx,057tx,2015,1.0,14.29,0.0,0.0,0,35,74.29,22.8571,22.8571,51.4286,tx
2113,057828001,057828tx,057tx,2016,1.0,2.7,0.0,0.0,0,37,59.46,8.1081,32.4324,59.4595,tx
2114,057828001,057828tx,057tx,2017,1.0,6.52,0.0,0.0,0,46,69.57,2.1739,36.9565,58.6957,tx
2115,057828001,057828tx,057tx,2018,1.0,2.33,0.0,0.0,0,43,86.05,9.3023,4.6512,81.3953,tx
2116,057828001,057828tx,057tx,2019,1.0,13.16,0.0,0.0,0,38,60.53,7.8947,15.7895,68.4211,tx
2117,057828001,057828tx,057tx,2021,1.0,12.12,0.0,0.0,0,33,42.42,12.1212,24.2424,60.6061,tx
2118,057828002,057828tx,057tx,2015,1.0,8.33,0.0,0.0,0,24,50.0,37.5,12.5,45.8333,tx
2119,057828002,057828tx,057tx,2016,1.0,16.67,0.0,0.0,0,24,79.17,29.1667,4.1667,58.3333,tx
2120,057828002,057828tx,057tx,2017,1.0,12.0,0.0,0.0,0,25,44.0,36.0,12.0,44.0,tx
2121,057828002,057828tx,057tx,2018,1.0,16.67,0.0,0.0,0,24,41.67,37.5,8.3333,45.8333,tx
2122,057828002,057828tx,057tx,2019,1.0,22.86,0.0,0.0,0,35,40.0,31.4286,11.4286,51.4286,tx
2123,057828002,057828tx,057tx,2021,1.0,20.69,0.0,0.0,0,29,41.38,37.931,10.3448,41.3793,tx
2124,057828003,057828tx,057tx,2015,1.0,5.8,0.0,0.0,0,69,56.52,17.3913,46.3768,33.3333,tx
2125,057828003,057828tx,057tx,2016,1.0,8.82,0.0,0.0,0,34,50.0,17.6471,35.2941,47.0588,tx
2126,057828003,057828tx,057tx,2017,1.0,15.15,0.0,0.0,0,33,60.61,24.2424,30.303,39.3939,tx
2127,057828003,057828tx,057tx,2018,1.0,10.81,0.0,0.0,0,37,32.43,18.9189,43.2432,37.8378,tx
2128,057828003,057828tx,057tx,2019,1.0,10.34,0.0,0.0,0,29,58.62,13.7931,31.0345,41.3793,tx
2129,057828003,057828tx,057tx,2021,1.0,35.71,0.0,0.0,0,14,21.43,14.2857,28.5714,50.0,tx
2130,057828004,057828tx,057tx,2015,1.0,3.39,0.0,0.0,0,59,61.02,16.9492,16.9492,57.6271,tx
2131,057828004,057828tx,057tx,2016,1.0,1.75,0.0,0.0,0,57,71.93,17.5439,26.3158,54.386,tx
2132,057828004,057828tx,057tx,2017,1.0,7.25,0.0,0.0,0,69,63.77,23.1884,18.8406,56.5217,tx
2133,057828004,057828tx,057tx,2018,1.0,11.54,0.0,0.0,0,78,51.28,12.8205,25.641,60.2564,tx
2134,057828004,057828tx,057tx,2019,1.0,11.94,0.0,0.0,0,67,71.64,7.4627,28.3582,56.7164,tx
2135,057828004,057828tx,057tx,2021,1.0,11.43,0.0,0.0,0,35,51.43,31.4286,14.2857,45.7143,tx
2136,057828005,057828tx,057tx,2015,1.0,9.68,0.0,0.0,0,31,54.84,25.8065,6.4516,67.7419,tx
2137,057828005,057828tx,057tx,2016,1.0,9.09,0.0,0.0,0,33,60.61,48.4848,3.0303,39.3939,tx
2138,057828005,057828tx,057tx,2017,1.0,5.77,0.0,0.0,0,52,51.92,36.5385,13.4615,48.0769,tx
