,schoolcode,districtcode,countycode,year,charter,mathpass,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,state
3817,140203060013,6newyork,13newyork,2021,0.0,84,0.34,0.0,0.68,32,40.625,50.0,21.875,0.0,newyork
3818,140207060006,6newyork,06newyork,2021,0.0,22,0.44,0.0,0.88,9,55.5556,33.3333,44.4444,11.1111,newyork
3819,140301030005,3newyork,05newyork,2021,0.0,89,0.46,0.0,0.92,19,0.0,84.2105,0.0,15.7895,newyork
3820,140600010056,1newyork,56newyork,2021,0.0,67,0.24,0.0,0.48,15,46.6667,26.6667,26.6667,6.6667,newyork
3821,140600010097,1newyork,97newyork,2021,0.0,64,0.54,0.16,0.76,14,50.0,21.4286,64.2857,7.1429,newyork
3822,140600010102,1newyork,02newyork,2021,0.0,91,0.44,0.16,0.56,47,25.5319,63.8298,2.1277,2.1277,newyork
3823,140600010104,1newyork,04newyork,2021,0.0,0,0.52,0.16,0.72,3,100.0,0.0,66.6667,33.3333,newyork
3824,140600010105,1newyork,05newyork,2021,0.0,38,0.54,0.2,0.68,16,75.0,18.75,43.75,18.75,newyork
3825,140600010135,1newyork,35newyork,2021,0.0,0,0.54,0.16,0.76,3,33.3333,0.0,33.3333,33.3333,newyork
3826,140600010310,1newyork,10newyork,2021,0.0,0,0.54,0.16,0.76,2,50.0,50.0,50.0,0.0,newyork
3831,140701060006,6newyork,06newyork,2021,0.0,24,0.3,0.0,0.6,41,75.6098,21.9512,51.2195,14.6341,newyork
3832,140702030006,3newyork,06newyork,2021,0.0,25,0.44,0.0,0.88,8,37.5,50.0,12.5,12.5,newyork
3833,140703020003,2newyork,03newyork,2021,0.0,38,0.46,0.0,0.92,13,61.5385,76.9231,23.0769,0.0,newyork
3834,140707030003,3newyork,03newyork,2021,0.0,50,0.46,0.0,0.92,16,37.5,81.25,6.25,6.25,newyork
3835,140709030004,3newyork,04newyork,2021,0.0,00,0.5,0.0,1.0,11,72.7273,72.7273,9.0909,0.0,newyork
3836,140801060006,6newyork,06newyork,2021,0.0,63,0.44,0.0,0.88,51,21.5686,80.3922,5.8824,3.9216,newyork
3837,141101060001,6newyork,01newyork,2021,0.0,76,0.36,0.0,0.72,106,41.5094,93.3962,0.0,0.9434,newyork
3838,141201060001,6newyork,01newyork,2021,0.0,47,0.36,0.0,0.72,15,33.3333,93.3333,0.0,6.6667,newyork
3839,141301060006,6newyork,06newyork,2021,0.0,56,0.34,0.0,0.68,101,19.802,96.0396,0.0,2.9703,newyork
3840,141401060003,6newyork,03newyork,2021,0.0,59,0.5,0.0,1.0,17,70.5882,82.3529,0.0,0.0,newyork
3841,141501060004,6newyork,04newyork,2021,0.0,83,0.3,0.0,0.6,83,16.8675,90.3614,0.0,1.2048,newyork
3842,141601060007,6newyork,07newyork,2021,0.0,00,0.46,0.0,0.92,10,40.0,100.0,0.0,0.0,newyork
3843,141604060008,6newyork,08newyork,2021,0.0,82,0.5,0.08,0.84,28,17.8571,85.7143,0.0,7.1429,newyork
3844,141701040001,4newyork,01newyork,2021,0.0,94,0.46,0.0,0.92,16,37.5,100.0,0.0,0.0,newyork
3845,141800010008,1newyork,08newyork,2021,0.0,14,0.5,0.08,0.84,7,85.7143,71.4286,0.0,28.5714,newyork
3847,141901060008,6newyork,08newyork,2021,0.0,56,0.38,0.0,0.76,52,36.5385,86.5385,3.8462,1.9231,newyork
3848,142101040002,4newyork,02newyork,2021,0.0,28,0.46,0.0,0.92,25,72.0,72.0,0.0,0.0,newyork
3849,142301060006,6newyork,06newyork,2021,0.0,77,0.44,0.0,0.88,13,7.6923,100.0,0.0,0.0,newyork
3850,142500010009,1newyork,09newyork,2021,0.0,15,0.34,0.0,0.68,26,65.3846,84.6154,0.0,7.6923,newyork
3851,142601030025,3newyork,25newyork,2021,0.0,77,0.46,0.0,0.92,22,40.9091,77.2727,9.0909,0.0,newyork
3852,142601030026,3newyork,26newyork,2021,0.0,79,0.46,0.0,0.92,14,21.4286,71.4286,0.0,14.2857,newyork
3854,142801060010,6newyork,10newyork,2021,0.0,18,0.48,0.04,0.88,44,63.6364,88.6364,4.5455,2.2727,newyork
3855,142801060016,6newyork,16newyork,2021,0.0,27,0.48,0.04,0.88,30,53.3333,86.6667,6.6667,0.0,newyork
3856,150203040001,4newyork,01newyork,2021,0.0,86,0.02,0.0,0.04,22,36.3636,100.0,0.0,0.0,newyork
3857,150601040001,4newyork,01newyork,2021,0.0,100,0.46,0.0,0.92,5,40.0,80.0,0.0,0.0,newyork
3858,150801040001,4newyork,01newyork,2021,0.0,100,0.46,0.0,0.92,7,57.1429,100.0,0.0,0.0,newyork
3859,150901040004,4newyork,04newyork,2021,0.0,89,0.28,0.0,0.56,9,22.2222,100.0,0.0,0.0,newyork
3860,151001040001,4newyork,01newyork,2021,0.0,100,0.0,0.0,0.0,5,20.0,100.0,0.0,0.0,newyork
3861,151102040001,4newyork,01newyork,2021,0.0,52,0.04,0.04,0.0,48,31.25,97.9167,2.0833,0.0,newyork
3862,151401040001,4newyork,01newyork,2021,0.0,69,0.0,0.0,0.0,16,62.5,100.0,0.0,0.0,newyork
3863,151501060001,6newyork,01newyork,2021,0.0,67,0.32,0.0,0.64,18,22.2222,100.0,0.0,0.0,newyork
3864,151701040001,4newyork,01newyork,2021,0.0,89,0.08,0.08,0.0,9,77.7778,77.7778,0.0,0.0,newyork
3865,160101060001,6newyork,01newyork,2021,0.0,66,0.46,0.0,0.92,32,50.0,100.0,0.0,0.0,newyork
3866,160801040002,4newyork,02newyork,2021,0.0,96,0.2,0.16,0.08,25,48.0,100.0,0.0,0.0,newyork
3867,161201040002,4newyork,02newyork,2021,0.0,0,0.5,0.08,0.84,3,66.6667,66.6667,0.0,0.0,newyork
3868,161401060002,6newyork,02newyork,2021,0.0,83,0.34,0.0,0.68,6,16.6667,100.0,0.0,0.0,newyork
3869,161601040002,4newyork,02newyork,2021,0.0,77,0.5,0.08,0.84,30,36.6667,96.6667,0.0,0.0,newyork
3870,170500010008,1newyork,08newyork,2021,0.0,75,0.5,0.08,0.84,28,28.5714,78.5714,0.0,10.7143,newyork
3871,170500010009,1newyork,09newyork,2021,0.0,60,0.46,0.0,0.92,20,55.0,75.0,5.0,10.0,newyork
3872,170600010006,1newyork,06newyork,2021,0.0,45,0.46,0.0,0.92,88,31.8182,92.0455,1.1364,3.4091,newyork
3873,170801040002,4newyork,02newyork,2021,0.0,93,0.5,0.08,0.84,14,50.0,100.0,0.0,0.0,newyork
3874,170901040001,4newyork,01newyork,2021,0.0,77,0.52,0.12,0.8,39,46.1538,89.7436,0.0,5.1282,newyork
3875,171102040004,4newyork,04newyork,2021,0.0,100,0.5,0.08,0.84,12,8.3333,100.0,0.0,0.0,newyork
3876,180202040003,4newyork,03newyork,2021,0.0,91,0.52,0.04,0.96,11,9.0909,100.0,0.0,0.0,newyork
3877,180300010006,1newyork,06newyork,2021,0.0,31,0.26,0.0,0.52,59,52.5424,81.3559,8.4746,6.7797,newyork
3878,180701040001,4newyork,01newyork,2021,0.0,80,0.5,0.08,0.84,50,28.0,90.0,0.0,2.0,newyork
3879,180901040002,4newyork,02newyork,2021,0.0,81,0.2,0.0,0.4,32,37.5,84.375,0.0,15.625,newyork
3880,181001060002,6newyork,02newyork,2021,0.0,81,0.24,0.0,0.48,64,25.0,87.5,6.25,3.125,newyork
3881,181101040001,4newyork,01newyork,2021,0.0,95,0.04,0.04,0.0,22,27.2727,95.4545,0.0,4.5455,newyork
3882,181201040001,4newyork,01newyork,2021,0.0,80,0.48,0.0,0.96,40,47.5,92.5,0.0,7.5,newyork
3883,181302040002,4newyork,02newyork,2021,0.0,0,0.0,0.0,0.0,4,100.0,75.0,0.0,25.0,newyork
3884,190301040003,4newyork,03newyork,2021,0.0,92,0.48,0.0,0.96,13,30.7692,76.9231,0.0,23.0769,newyork
3885,190401060003,6newyork,03newyork,2021,0.0,66,0.54,0.16,0.76,29,100.0,72.4138,10.3448,10.3448,newyork
3886,190501040001,4newyork,01newyork,2021,0.0,25,0.08,0.08,0.0,8,50.0,75.0,0.0,25.0,newyork
3887,190701040004,4newyork,04newyork,2021,0.0,77,0.48,0.0,0.96,13,23.0769,100.0,0.0,0.0,newyork
3888,190901040001,4newyork,01newyork,2021,0.0,83,0.24,0.12,0.24,12,25.0,75.0,0.0,25.0,newyork
3889,191401040001,4newyork,01newyork,2021,0.0,92,0.46,0.0,0.92,12,33.3333,75.0,0.0,16.6667,newyork
3890,200401040001,4newyork,01newyork,2021,0.0,100,0.04,0.04,0.0,5,20.0,80.0,20.0,0.0,newyork
3891,200701040001,4newyork,01newyork,2021,0.0,22,0.0,0.0,0.0,9,44.4444,77.7778,0.0,22.2222,newyork
3892,200901040001,4newyork,01newyork,2021,0.0,55,0.04,0.04,0.0,11,36.3636,100.0,0.0,0.0,newyork
3893,210302040003,4newyork,03newyork,2021,0.0,58,0.5,0.04,0.92,24,29.1667,100.0,0.0,0.0,newyork
3894,210402060001,6newyork,01newyork,2021,0.0,100,0.56,0.24,0.64,12,33.3333,91.6667,0.0,0.0,newyork
3895,210601060005,6newyork,05newyork,2021,0.0,55,0.46,0.0,0.92,77,59.7403,84.4156,7.7922,2.5974,newyork
3896,210800050005,5newyork,05newyork,2021,0.0,60,0.44,0.0,0.88,5,40.0,100.0,0.0,0.0,newyork
3897,211003040002,4newyork,02newyork,2021,0.0,50,0.36,0.04,0.64,16,81.25,100.0,0.0,0.0,newyork
3898,211103040001,4newyork,01newyork,2021,0.0,95,0.08,0.08,0.0,22,31.8182,95.4545,0.0,0.0,newyork
3899,211701040001,4newyork,01newyork,2021,0.0,82,0.48,0.04,0.88,11,36.3636,100.0,0.0,0.0,newyork
3900,211901020001,2newyork,01newyork,2021,0.0,90,0.04,0.04,0.0,20,30.0,95.0,5.0,0.0,newyork
3901,212001040003,4newyork,03newyork,2021,0.0,60,0.3,0.12,0.36,73,54.7945,97.2603,1.3699,0.0,newyork
3902,220101040002,4newyork,02newyork,2021,0.0,61,0.48,0.0,0.96,23,34.7826,86.9565,0.0,4.3478,newyork
3903,220202040002,4newyork,02newyork,2021,0.0,47,0.14,0.0,0.28,45,55.5556,95.5556,2.2222,2.2222,newyork
3904,220301060007,6newyork,07newyork,2021,0.0,86,0.48,0.0,0.96,7,42.8571,85.7143,0.0,0.0,newyork
3905,220401040004,4newyork,04newyork,2021,0.0,86,0.46,0.0,0.92,28,39.2857,100.0,0.0,0.0,newyork
3906,220701040003,4newyork,03newyork,2021,0.0,85,0.46,0.0,0.92,13,23.0769,92.3077,0.0,7.6923,newyork
3907,220909040010,4newyork,10newyork,2021,0.0,88,0.48,0.0,0.96,25,44.0,84.0,4.0,0.0,newyork
3908,221001040001,4newyork,01newyork,2021,0.0,81,0.46,0.0,0.92,21,38.0952,95.2381,0.0,0.0,newyork
3909,221301040001,4newyork,01newyork,2021,0.0,59,0.0,0.0,0.0,17,52.9412,94.1176,0.0,0.0,newyork
3910,221401040001,4newyork,01newyork,2021,0.0,61,0.3,0.0,0.6,36,58.3333,88.8889,2.7778,5.5556,newyork
3911,222000010016,1newyork,16newyork,2021,0.0,42,0.52,0.12,0.8,38,89.4737,84.2105,5.2632,5.2632,newyork
3912,222201060001,6newyork,01newyork,2021,0.0,59,0.52,0.12,0.8,102,49.0196,73.5294,6.8627,7.8431,newyork
3913,230201040001,4newyork,01newyork,2021,0.0,88,0.0,0.0,0.0,24,37.5,91.6667,0.0,0.0,newyork
3914,230301040002,4newyork,02newyork,2021,0.0,87,0.22,0.0,0.44,23,47.8261,91.3043,0.0,8.6957,newyork
3915,230901040002,4newyork,02newyork,2021,0.0,66,0.46,0.0,0.92,80,42.5,96.25,2.5,1.25,newyork
3916,231101040007,4newyork,07newyork,2021,0.0,61,0.5,0.04,0.92,23,73.913,100.0,0.0,0.0,newyork
3917,231301040002,4newyork,02newyork,2021,0.0,92,0.46,0.0,0.92,24,33.3333,95.8333,0.0,0.0,newyork
3918,240101040002,4newyork,02newyork,2021,0.0,38,0.46,0.0,0.92,65,41.5385,93.8462,0.0,3.0769,newyork
3919,240201040002,4newyork,02newyork,2021,0.0,52,0.14,0.0,0.28,25,52.0,84.0,8.0,8.0,newyork
3920,240401040001,4newyork,01newyork,2021,0.0,94,0.46,0.0,0.92,35,14.2857,85.7143,0.0,8.5714,newyork
3921,240801060002,6newyork,02newyork,2021,0.0,86,0.0,0.0,0.0,29,17.2414,100.0,0.0,0.0,newyork
3922,240901040001,4newyork,01newyork,2021,0.0,58,0.04,0.04,0.0,40,45.0,75.0,7.5,15.0,newyork
3923,241001060003,6newyork,03newyork,2021,0.0,68,0.46,0.04,0.84,37,32.4324,94.5946,0.0,2.7027,newyork
3924,241101040003,4newyork,03newyork,2021,0.0,83,0.46,0.0,0.92,24,54.1667,91.6667,0.0,4.1667,newyork
3925,241701040004,4newyork,04newyork,2021,0.0,44,0.46,0.0,0.92,34,47.0588,94.1176,0.0,5.8824,newyork
3926,250109040001,4newyork,01newyork,2021,0.0,100,0.46,0.2,0.52,8,50.0,100.0,0.0,0.0,newyork
3927,250201060002,6newyork,02newyork,2021,0.0,79,0.0,0.0,0.0,81,20.9877,92.5926,1.2346,4.9383,newyork
3928,250301040001,4newyork,01newyork,2021,0.0,65,0.08,0.0,0.16,23,56.5217,91.3043,0.0,8.6957,newyork
3929,250401040004,4newyork,04newyork,2021,0.0,83,0.0,0.0,0.0,42,40.4762,97.619,0.0,0.0,newyork
3930,250701040001,4newyork,01newyork,2021,0.0,84,0.46,0.0,0.92,56,23.2143,98.2143,1.7857,0.0,newyork
3931,250901060004,6newyork,04newyork,2021,0.0,58,0.46,0.0,0.92,40,30.0,92.5,0.0,0.0,newyork
3932,251101040003,4newyork,03newyork,2021,0.0,62,0.28,0.08,0.4,21,47.619,100.0,0.0,0.0,newyork
3933,251400010009,1newyork,09newyork,2021,0.0,64,0.5,0.08,0.84,87,43.6782,89.6552,1.1494,5.7471,newyork
3934,251501040001,4newyork,01newyork,2021,0.0,29,0.04,0.04,0.0,7,42.8571,85.7143,0.0,0.0,newyork
3935,251601060005,6newyork,05newyork,2021,0.0,63,0.48,0.0,0.96,80,41.25,88.75,1.25,3.75,newyork
3936,260101060004,6newyork,04newyork,2021,0.0,86,0.46,0.0,0.92,58,24.1379,62.069,1.7241,10.3448,newyork
3937,260401060001,6newyork,01newyork,2021,0.0,50,0.44,0.0,0.88,52,59.6154,38.4615,23.0769,9.6154,newyork
3938,260501060008,6newyork,08newyork,2021,0.0,42,0.46,0.0,0.92,24,54.1667,41.6667,12.5,20.8333,newyork
3939,260501060010,6newyork,10newyork,2021,0.0,40,0.46,0.0,0.92,5,40.0,80.0,20.0,0.0,newyork
3940,260501060013,6newyork,13newyork,2021,0.0,44,0.46,0.0,0.92,54,68.5185,44.4444,14.8148,27.7778,newyork
3941,260501060019,6newyork,19newyork,2021,0.0,27,0.46,0.0,0.92,33,66.6667,42.4242,33.3333,15.1515,newyork
3943,260801060006,6newyork,06newyork,2021,0.0,0,0.46,0.0,0.92,2,50.0,50.0,0.0,50.0,newyork
3944,261001060001,6newyork,01newyork,2021,0.0,50,0.46,0.0,0.92,6,33.3333,66.6667,16.6667,0.0,newyork
3945,261101060004,6newyork,04newyork,2021,0.0,90,0.46,0.0,0.92,10,20.0,90.0,0.0,10.0,newyork
3946,261201060006,6newyork,06newyork,2021,0.0,91,0.46,0.0,0.92,67,22.3881,80.597,5.9701,5.9701,newyork
3947,261301060007,6newyork,07newyork,2021,0.0,95,0.46,0.0,0.92,187,12.2995,89.3048,2.6738,2.6738,newyork
3948,261301060009,6newyork,09newyork,2021,0.0,73,0.46,0.0,0.92,22,31.8182,90.9091,0.0,0.0,newyork
3949,261313030002,3newyork,02newyork,2021,0.0,86,0.46,0.0,0.92,42,54.7619,66.6667,11.9048,14.2857,newyork
3950,261401060006,6newyork,06newyork,2021,0.0,95,0.46,0.0,0.92,44,2.2727,70.4545,0.0,13.6364,newyork
3951,261401060010,6newyork,10newyork,2021,0.0,91,0.46,0.0,0.92,32,0.0,75.0,9.375,0.0,newyork
3952,261501060004,6newyork,04newyork,2021,0.0,73,0.48,0.0,0.96,77,16.8831,88.3117,2.5974,3.8961,newyork
3953,261600010058,1newyork,58newyork,2021,0.0,20,0.5,0.0,1.0,25,68.0,16.0,68.0,16.0,newyork
3954,261600010061,1newyork,61newyork,2021,0.0,33,0.64,0.28,0.72,12,75.0,16.6667,41.6667,41.6667,newyork
3955,261600010066,1newyork,66newyork,2021,0.0,20,0.74,0.56,0.36,5,100.0,0.0,60.0,40.0,newyork
3956,261600010067,1newyork,67newyork,2021,0.0,0,0.48,0.0,0.96,2,0.0,50.0,0.0,50.0,newyork
3957,261600010073,1newyork,73newyork,2021,0.0,17,0.6,0.24,0.72,6,83.3333,0.0,83.3333,16.6667,newyork
3958,261600010074,1newyork,74newyork,2021,0.0,60,0.68,0.44,0.48,48,39.5833,56.25,22.9167,12.5,newyork
3959,261600010095,1newyork,95newyork,2021,0.0,10,0.46,0.0,0.92,10,90.0,20.0,50.0,30.0,newyork
3960,261600010102,1newyork,02newyork,2021,0.0,17,0.64,0.28,0.72,12,91.6667,8.3333,83.3333,8.3333,newyork
3961,261600010103,1newyork,03newyork,2021,0.0,0,0.58,0.24,0.68,4,75.0,25.0,75.0,0.0,newyork
3964,261701060013,6newyork,13newyork,2021,0.0,0,0.46,0.0,0.92,2,100.0,50.0,0.0,50.0,newyork
3965,261801060003,6newyork,03newyork,2021,0.0,58,0.42,0.0,0.84,65,46.1538,76.9231,6.1538,13.8462,newyork
3966,261901060009,6newyork,09newyork,2021,0.0,47,0.38,0.0,0.76,30,30.0,70.0,13.3333,6.6667,newyork
3967,261901060015,6newyork,15newyork,2021,0.0,88,0.38,0.0,0.76,33,36.3636,78.7879,9.0909,6.0606,newyork
3968,262001040003,4newyork,03newyork,2021,0.0,81,0.46,0.0,0.92,32,43.75,68.75,12.5,12.5,newyork
3969,270100010010,1newyork,10newyork,2021,0.0,17,0.52,0.12,0.8,6,50.0,33.3333,0.0,50.0,newyork
3970,270301040002,4newyork,02newyork,2021,0.0,26,0.46,0.0,0.92,23,95.6522,95.6522,0.0,0.0,newyork
3971,270601040002,4newyork,02newyork,2021,0.0,93,0.48,0.04,0.88,14,14.2857,92.8571,0.0,7.1429,newyork
3972,270701040003,4newyork,03newyork,2021,0.0,76,0.38,0.0,0.76,41,53.6585,85.3659,4.878,9.7561,newyork
3973,271201040004,4newyork,04newyork,2021,0.0,35,0.46,0.0,0.92,20,55.0,95.0,5.0,0.0,newyork
3974,280100010007,1newyork,07newyork,2021,0.0,13,0.4,0.0,0.8,15,86.6667,0.0,13.3333,86.6667,newyork
3975,280201030007,3newyork,07newyork,2021,0.0,26,0.44,0.08,0.72,190,61.0526,0.5263,16.3158,81.0526,newyork
3976,280202030010,3newyork,10newyork,2021,0.0,0,0.52,0.12,0.8,3,33.3333,0.0,0.0,100.0,newyork
3977,280203030010,3newyork,10newyork,2021,0.0,81,0.46,0.0,0.92,21,33.3333,28.5714,4.7619,52.381,newyork
3978,280203030011,3newyork,11newyork,2021,0.0,74,0.46,0.0,0.92,86,20.9302,52.3256,1.1628,27.907,newyork
3979,280205030015,3newyork,15newyork,2021,0.0,64,0.22,0.0,0.44,11,54.5455,45.4545,0.0,45.4545,newyork
3980,280205030016,3newyork,16newyork,2021,0.0,63,0.22,0.0,0.44,8,12.5,62.5,0.0,37.5,newyork
3981,280206030006,3newyork,06newyork,2021,0.0,81,0.26,0.0,0.52,21,23.8095,66.6667,0.0,14.2857,newyork
3982,280208030005,3newyork,05newyork,2021,0.0,0,0.48,0.04,0.88,4,50.0,0.0,75.0,25.0,newyork
3983,280209030007,3newyork,07newyork,2021,0.0,54,0.22,0.0,0.44,28,71.4286,3.5714,39.2857,57.1429,newyork
3984,280210030013,3newyork,13newyork,2021,0.0,0,0.44,0.0,0.88,3,33.3333,0.0,100.0,0.0,newyork
3985,280211030010,3newyork,10newyork,2021,0.0,50,0.3,0.0,0.6,16,56.25,18.75,6.25,75.0,newyork
3986,280212030005,3newyork,05newyork,2021,0.0,80,0.26,0.0,0.52,5,40.0,0.0,20.0,40.0,newyork
3987,280214030007,3newyork,07newyork,2021,0.0,83,0.0,0.0,0.0,6,16.6667,83.3333,0.0,16.6667,newyork
3988,280215030007,3newyork,07newyork,2021,0.0,00,0.46,0.0,0.92,7,71.4286,14.2857,14.2857,71.4286,newyork
3989,280218030007,3newyork,07newyork,2021,0.0,0,0.16,0.0,0.32,4,0.0,100.0,0.0,0.0,newyork
3990,280223030005,3newyork,05newyork,2021,0.0,74,0.2,0.0,0.4,129,5.4264,84.4961,1.5504,8.5271,newyork
3991,280226030006,3newyork,06newyork,2021,0.0,96,0.0,0.0,0.0,69,26.087,66.6667,1.4493,20.2899,newyork
3992,280251070002,7newyork,02newyork,2021,0.0,73,0.46,0.0,0.92,48,31.25,20.8333,14.5833,29.1667,newyork
3993,280251070003,7newyork,03newyork,2021,0.0,93,0.46,0.0,0.92,72,29.1667,11.1111,34.7222,33.3333,newyork
3994,280252070002,7newyork,02newyork,2021,0.0,71,0.42,0.0,0.84,24,75.0,0.0,54.1667,12.5,newyork
3995,280252070003,7newyork,03newyork,2021,0.0,88,0.42,0.0,0.84,137,10.9489,65.6934,7.2993,7.2993,newyork
3996,280252070004,7newyork,04newyork,2021,0.0,82,0.42,0.0,0.84,96,18.75,63.5417,1.0417,17.7083,newyork
3997,280252070005,7newyork,05newyork,2021,0.0,89,0.42,0.0,0.84,103,19.4175,17.4757,0.9709,9.7087,newyork
3998,280252070006,7newyork,06newyork,2021,0.0,78,0.4,0.0,0.8,86,47.6744,13.9535,26.7442,22.093,newyork
3999,280253070005,7newyork,05newyork,2021,0.0,77,0.0,0.0,0.0,57,17.5439,78.9474,5.2632,10.5263,newyork
4000,280253070006,7newyork,06newyork,2021,0.0,72,0.0,0.0,0.0,108,15.7407,77.7778,1.8519,15.7407,newyork
4001,280253070007,7newyork,07newyork,2021,0.0,78,0.0,0.0,0.0,67,19.403,82.0896,2.9851,10.4478,newyork
4002,280300010008,1newyork,08newyork,2021,0.0,63,0.46,0.0,0.92,54,20.3704,59.2593,3.7037,33.3333,newyork
4003,280401030007,3newyork,07newyork,2021,0.0,31,0.44,0.0,0.88,16,62.5,0.0,43.75,50.0,newyork
4004,280402030003,3newyork,03newyork,2021,0.0,98,0.0,0.0,0.0,120,5.0,53.3333,1.6667,6.6667,newyork
4005,280404030009,3newyork,09newyork,2021,0.0,83,0.46,0.0,0.92,23,8.6957,56.5217,0.0,4.3478,newyork
4006,280406030002,3newyork,02newyork,2021,0.0,93,0.46,0.0,0.92,28,0.0,64.2857,0.0,0.0,newyork
4007,280407030014,3newyork,14newyork,2021,0.0,82,0.34,0.0,0.68,11,18.1818,18.1818,18.1818,0.0,newyork
4008,280407030015,3newyork,15newyork,2021,0.0,71,0.46,0.0,0.92,7,28.5714,71.4286,14.2857,14.2857,newyork
4009,280407030016,3newyork,16newyork,2021,0.0,0,0.42,0.04,0.76,2,0.0,100.0,0.0,0.0,newyork
4010,280409030008,3newyork,08newyork,2021,0.0,88,0.46,0.0,0.92,16,12.5,37.5,0.0,12.5,newyork
4011,280410030006,3newyork,06newyork,2021,0.0,100,0.4,0.0,0.8,7,14.2857,71.4286,0.0,14.2857,newyork
4012,280411030003,3newyork,03newyork,2021,0.0,100,0.0,0.0,0.0,74,10.8108,67.5676,0.0,21.6216,newyork
4013,280501060004,6newyork,04newyork,2021,0.0,100,0.28,0.0,0.56,13,15.3846,69.2308,0.0,23.0769,newyork
4014,280502060014,6newyork,14newyork,2021,0.0,0,0.46,0.0,0.92,2,0.0,0.0,0.0,0.0,newyork
4015,280503060003,6newyork,03newyork,2021,0.0,72,0.46,0.0,0.92,65,20.0,69.2308,3.0769,23.0769,newyork
4016,280504060010,6newyork,10newyork,2021,0.0,80,0.46,0.0,0.92,76,17.1053,67.1053,0.0,10.5263,newyork
4017,280506060002,6newyork,02newyork,2021,0.0,91,0.0,0.0,0.0,76,15.7895,68.4211,1.3158,21.0526,newyork
4018,280515030005,3newyork,05newyork,2021,0.0,95,0.28,0.0,0.56,57,8.7719,47.3684,0.0,1.7544,newyork
4019,280517030010,3newyork,10newyork,2021,0.0,0,0.46,0.0,0.92,2,50.0,0.0,0.0,0.0,newyork
4020,280521030006,3newyork,06newyork,2021,0.0,87,0.0,0.0,0.0,141,29.7872,65.9574,0.0,17.7305,newyork
4021,280522030009,3newyork,09newyork,2021,0.0,68,0.26,0.0,0.52,112,34.8214,58.0357,6.25,28.5714,newyork
4022,310100011292,1newyork,92newyork,2021,0.0,0,0.66,0.4,0.52,4,100.0,0.0,75.0,25.0,newyork
4023,310100011515,1newyork,15newyork,2021,0.0,0,0.66,0.4,0.52,2,50.0,0.0,0.0,0.0,newyork
4024,310100011539,1newyork,39newyork,2021,0.0,100,0.46,0.0,0.92,23,8.6957,26.087,4.3478,4.3478,newyork
4025,310100011696,1newyork,96newyork,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,50.0,newyork
4026,310200010416,1newyork,16newyork,2021,0.0,88,0.66,0.4,0.52,8,37.5,0.0,25.0,0.0,newyork
4027,310200011139,1newyork,39newyork,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,50.0,50.0,newyork
4028,310200011296,1newyork,96newyork,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,100.0,newyork
4029,310200011394,1newyork,94newyork,2021,0.0,44,0.66,0.4,0.52,9,77.7778,0.0,33.3333,44.4444,newyork
4030,310200011400,1newyork,00newyork,2021,0.0,57,0.66,0.4,0.52,14,64.2857,21.4286,7.1429,42.8571,newyork
4031,310200011408,1newyork,08newyork,2021,0.0,60,0.66,0.4,0.52,5,60.0,40.0,0.0,60.0,newyork
4032,310200011420,1newyork,20newyork,2021,0.0,83,0.66,0.4,0.52,6,83.3333,0.0,0.0,50.0,newyork
4033,310200011422,1newyork,22newyork,2021,0.0,0,0.66,0.4,0.52,3,0.0,66.6667,0.0,33.3333,newyork
4034,310200011432,1newyork,32newyork,2021,0.0,0,0.66,0.4,0.52,2,100.0,0.0,0.0,50.0,newyork
4035,310200011437,1newyork,37newyork,2021,0.0,0,0.66,0.4,0.52,2,50.0,0.0,0.0,100.0,newyork
4036,310200011475,1newyork,75newyork,2021,0.0,100,0.66,0.4,0.52,29,44.8276,13.7931,0.0,0.0,newyork
4037,310200011489,1newyork,89newyork,2021,0.0,67,0.66,0.4,0.52,9,77.7778,11.1111,44.4444,22.2222,newyork
4038,310200011507,1newyork,07newyork,2021,0.0,27,0.66,0.4,0.52,44,86.3636,2.2727,20.4545,61.3636,newyork
4039,310200011529,1newyork,29newyork,2021,0.0,33,0.66,0.4,0.52,6,100.0,0.0,0.0,83.3333,newyork
4040,310200011533,1newyork,33newyork,2021,0.0,10,0.66,0.4,0.52,10,100.0,0.0,20.0,80.0,newyork
4041,310200011542,1newyork,42newyork,2021,0.0,79,0.66,0.4,0.52,14,78.5714,0.0,0.0,100.0,newyork
4042,310200011550,1newyork,50newyork,2021,0.0,0,0.66,0.4,0.52,3,66.6667,33.3333,33.3333,33.3333,newyork
4043,310200011600,1newyork,00newyork,2021,0.0,68,0.66,0.4,0.52,19,84.2105,5.2632,36.8421,47.3684,newyork
4044,310200011630,1newyork,30newyork,2021,0.0,54,0.66,0.4,0.52,13,30.7692,23.0769,15.3846,38.4615,newyork
4045,310300011299,1newyork,99newyork,2021,0.0,20,0.66,0.4,0.52,5,100.0,0.0,40.0,60.0,newyork
4046,310300011859,1newyork,59newyork,2021,0.0,100,0.46,0.0,0.92,5,0.0,40.0,0.0,40.0,newyork
