,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,asian,state,countycode,districtcode
14143,220905081tx,2016,0.0,84.85,0.0,0.0,0,33,63.64,3.0303,21.2121,63.6364,12.1212,tx,220tx,220905tx
14144,220905081tx,2017,0.0,84.91,0.0,0.0,0,53,52.83,11.3208,18.8679,64.1509,0.0,tx,220tx,220905tx
14145,220905081tx,2018,0.0,94.12,0.0,0.0,0,68,61.76,5.8824,29.4118,57.3529,5.8824,tx,220tx,220905tx
14146,220905081tx,2019,0.0,80.0,0.0,0.0,0,75,37.33,9.3333,22.6667,66.6667,1.3333,tx,220tx,220905tx
14147,220905081tx,2021,0.0,24.39,0.0,0.0,0,82,10.98,3.6585,24.3902,68.2927,2.439,tx,220tx,220905tx
14148,220905083tx,2015,0.0,69.35,0.0,0.0,0,62,69.35,3.2258,56.4516,35.4839,1.6129,tx,220tx,220905tx
14149,220905083tx,2016,0.0,88.68,0.0,0.0,0,53,69.81,5.6604,52.8302,39.6226,1.8868,tx,220tx,220905tx
14150,220905083tx,2017,0.0,84.91,0.0,0.0,0,53,60.38,5.6604,62.2642,30.1887,0.0,tx,220tx,220905tx
14151,220905083tx,2018,0.0,87.04,0.0,0.0,0,54,72.22,3.7037,55.5556,38.8889,0.0,tx,220tx,220905tx
14152,220905083tx,2019,0.0,61.82,0.0,0.0,0,55,45.45,1.8182,54.5455,38.1818,1.8182,tx,220tx,220905tx
14153,220905083tx,2021,0.0,16.28,0.0,0.0,0,43,13.95,4.6512,39.5349,51.1628,0.0,tx,220tx,220905tx
14154,220905085tx,2015,0.0,68.0,0.0,0.0,0,50,58.0,6.0,18.0,74.0,0.0,tx,220tx,220905tx
14155,220905085tx,2016,0.0,77.78,0.0,0.0,0,45,55.56,2.2222,20.0,73.3333,2.2222,tx,220tx,220905tx
14156,220905085tx,2017,0.0,77.5,0.0,0.0,0,40,70.0,10.0,12.5,72.5,2.5,tx,220tx,220905tx
14157,220905085tx,2018,0.0,88.68,0.0,0.0,0,53,69.81,3.7736,18.8679,73.5849,1.8868,tx,220tx,220905tx
14158,220905085tx,2019,0.0,84.62,0.0,0.0,0,39,51.28,5.1282,10.2564,84.6154,0.0,tx,220tx,220905tx
14159,220905085tx,2021,0.0,24.53,1.0,1.0,0,53,22.64,1.8868,9.434,86.7925,1.8868,tx,220tx,220905tx
14160,220905194tx,2015,0.0,100.0,0.0,0.0,0,19,78.95,21.0526,5.2632,73.6842,0.0,tx,220tx,220905tx
14161,220905194tx,2016,0.0,100.0,0.0,0.0,0,19,47.37,31.5789,5.2632,42.1053,21.0526,tx,220tx,220905tx
14162,220905194tx,2017,0.0,100.0,0.0,0.0,0,14,50.0,21.4286,14.2857,64.2857,0.0,tx,220tx,220905tx
14163,220905194tx,2018,0.0,100.0,0.0,0.0,0,12,41.67,41.6667,16.6667,33.3333,8.3333,tx,220tx,220905tx
14164,220905194tx,2019,0.0,100.0,0.0,0.0,0,19,0.0,47.3684,5.2632,36.8421,10.5263,tx,220tx,220905tx
14165,220905194tx,2021,0.0,100.0,0.0,0.0,0,19,5.26,21.0526,0.0,73.6842,5.2632,tx,220tx,220905tx
14166,220906001tx,2015,0.0,37.23,0.0,0.0,0,231,22.08,66.2338,4.7619,22.0779,3.0303,tx,220tx,220906tx
14167,220906001tx,2016,0.0,35.89,0.0,0.0,0,248,30.24,54.4355,6.0484,30.6452,3.2258,tx,220tx,220906tx
14168,220906001tx,2017,0.0,36.73,0.0,0.0,0,275,34.18,48.7273,8.7273,37.0909,2.5455,tx,220tx,220906tx
14169,220906001tx,2018,0.0,29.66,0.0,0.0,0,236,41.53,49.5763,7.2034,36.8644,2.1186,tx,220tx,220906tx
14170,220906001tx,2019,0.0,25.71,0.0,0.0,0,175,1.71,42.2857,10.2857,41.1429,2.2857,tx,220tx,220906tx
14171,220906001tx,2021,0.0,14.35,0.0,0.0,0,209,1.44,43.0622,9.5694,39.2344,3.8278,tx,220tx,220906tx
14172,220906004tx,2015,0.0,43.95,0.0,0.0,0,314,19.11,55.414,10.1911,20.3822,6.6879,tx,220tx,220906tx
14173,220906004tx,2016,0.0,42.52,0.0,0.0,0,301,22.92,51.1628,10.9635,24.2525,6.9767,tx,220tx,220906tx
14174,220906004tx,2017,0.0,49.24,0.0,0.0,0,329,24.01,55.3191,6.383,27.9635,5.1672,tx,220tx,220906tx
14175,220906004tx,2018,0.0,55.9,0.0,0.0,0,229,27.51,48.0349,9.607,27.5109,7.8603,tx,220tx,220906tx
14176,220906004tx,2019,0.0,37.07,0.0,0.0,0,205,1.46,40.9756,7.3171,35.122,5.8537,tx,220tx,220906tx
14177,220906004tx,2021,0.0,15.42,0.0,0.0,0,253,0.79,41.502,14.6245,30.0395,6.3241,tx,220tx,220906tx
14178,220906008tx,2015,0.0,23.91,0.0,0.0,0,92,46.74,38.0435,1.087,54.3478,3.2609,tx,220tx,220906tx
14179,220906008tx,2016,0.0,30.51,0.0,0.0,0,59,49.15,38.9831,6.7797,47.4576,5.0847,tx,220tx,220906tx
14180,220906008tx,2017,0.0,77.05,0.0,0.0,0,61,49.18,34.4262,11.4754,45.9016,4.918,tx,220tx,220906tx
14181,220906008tx,2018,0.0,63.16,0.0,0.0,0,38,39.47,36.8421,0.0,52.6316,5.2632,tx,220tx,220906tx
14182,220906008tx,2019,0.0,48.72,0.0,0.0,0,39,66.67,17.9487,7.6923,71.7949,2.5641,tx,220tx,220906tx
14183,220906008tx,2021,0.0,64.71,0.0,0.0,0,51,66.67,27.451,5.8824,60.7843,1.9608,tx,220tx,220906tx
14184,220906041tx,2015,0.0,91.14,0.0,0.0,0,79,8.86,62.0253,5.0633,18.9873,7.5949,tx,220tx,220906tx
14185,220906041tx,2016,0.0,95.59,0.0,0.0,0,68,17.65,72.0588,2.9412,16.1765,7.3529,tx,220tx,220906tx
14186,220906041tx,2017,0.0,72.88,0.0,0.0,0,118,24.58,50.0,5.0847,34.7458,5.0847,tx,220tx,220906tx
14187,220906041tx,2018,0.0,73.65,0.0,0.0,0,148,23.65,55.4054,2.7027,29.7297,5.4054,tx,220tx,220906tx
14188,220906041tx,2019,0.0,89.68,0.0,0.0,0,126,22.22,62.6984,3.1746,23.8095,2.381,tx,220tx,220906tx
14189,220906041tx,2021,0.0,70.73,0.0,0.0,0,123,26.02,54.4715,3.252,32.5203,5.6911,tx,220tx,220906tx
14190,220906042tx,2015,0.0,91.8,0.0,0.0,0,122,0.82,81.1475,0.8197,5.7377,9.8361,tx,220tx,220906tx
14191,220906042tx,2016,0.0,95.97,0.0,0.0,0,124,1.61,71.7742,0.8065,10.4839,12.9032,tx,220tx,220906tx
14192,220906042tx,2017,0.0,99.04,0.0,0.0,0,104,2.88,77.8846,0.0,2.8846,14.4231,tx,220tx,220906tx
14193,220906042tx,2018,0.0,96.55,0.0,0.0,0,116,2.59,68.1034,1.7241,8.6207,16.3793,tx,220tx,220906tx
14194,220906042tx,2019,0.0,99.0,0.0,0.0,0,100,4.0,80.0,0.0,6.0,8.0,tx,220tx,220906tx
14195,220906042tx,2021,0.0,63.56,0.0,0.0,0,118,4.24,65.2542,0.0,11.8644,14.4068,tx,220tx,220906tx
14196,220906043tx,2015,0.0,98.33,0.0,0.0,0,120,10.0,56.6667,3.3333,7.5,27.5,tx,220tx,220906tx
14197,220906043tx,2016,0.0,100.0,0.0,0.0,0,134,4.48,52.2388,0.7463,6.7164,37.3134,tx,220tx,220906tx
14198,220906043tx,2017,0.0,100.0,0.0,0.0,0,105,6.67,45.7143,6.6667,8.5714,37.1429,tx,220tx,220906tx
14199,220906043tx,2018,0.0,100.0,0.0,0.0,0,116,9.48,47.4138,2.5862,7.7586,37.069,tx,220tx,220906tx
14200,220906043tx,2019,0.0,100.0,0.0,0.0,0,135,12.59,48.8889,5.9259,17.037,21.4815,tx,220tx,220906tx
14201,220906043tx,2021,0.0,94.92,0.0,0.0,0,118,15.25,48.3051,5.0847,10.1695,33.8983,tx,220tx,220906tx
14202,220906044tx,2015,0.0,81.42,0.0,0.0,0,113,14.16,61.0619,3.5398,19.469,9.7345,tx,220tx,220906tx
14203,220906044tx,2016,0.0,91.96,0.0,0.0,0,112,12.5,67.8571,0.0,19.6429,7.1429,tx,220tx,220906tx
14204,220906044tx,2017,0.0,97.18,0.0,0.0,0,142,7.75,62.6761,2.1127,17.6056,11.9718,tx,220tx,220906tx
14205,220906044tx,2018,0.0,96.15,0.0,0.0,0,156,8.97,67.3077,1.9231,14.1026,12.1795,tx,220tx,220906tx
14206,220906044tx,2019,0.0,94.19,0.0,0.0,0,155,13.55,63.871,3.871,16.129,13.5484,tx,220tx,220906tx
14207,220906044tx,2021,0.0,91.78,0.0,0.0,0,146,11.64,55.4795,2.0548,21.9178,15.0685,tx,220tx,220906tx
14208,220907001tx,2015,0.0,54.84,0.0,0.0,0,341,10.56,78.0059,4.3988,12.9032,1.7595,tx,220tx,220907tx
14209,220907001tx,2016,0.0,72.62,0.0,0.0,0,336,10.71,73.8095,5.9524,13.6905,2.9762,tx,220tx,220907tx
14210,220907001tx,2017,0.0,65.68,0.0,0.0,0,405,8.64,73.3333,5.1852,14.321,3.9506,tx,220tx,220907tx
14211,220907001tx,2018,0.0,73.48,0.0,0.0,0,396,9.85,74.4949,3.2828,15.1515,2.2727,tx,220tx,220907tx
14212,220907001tx,2019,0.0,70.57,0.0,0.0,0,367,14.44,66.7575,4.9046,18.5286,3.8147,tx,220tx,220907tx
14213,220907001tx,2021,0.0,48.54,0.0,0.0,0,377,9.02,68.9655,4.244,19.6286,2.3873,tx,220tx,220907tx
14214,220907002tx,2015,0.0,39.36,0.0,0.0,0,409,47.92,36.6748,16.6259,32.7628,8.802,tx,220tx,220907tx
14215,220907002tx,2016,0.0,47.89,0.0,0.0,0,403,48.14,35.2357,13.3995,39.7022,8.1886,tx,220tx,220907tx
14216,220907002tx,2017,0.0,54.98,0.0,0.0,0,462,51.95,32.4675,17.9654,37.013,9.3074,tx,220tx,220907tx
14217,220907002tx,2018,0.0,65.48,0.0,0.0,0,394,52.28,29.1878,18.5279,38.8325,9.1371,tx,220tx,220907tx
14218,220907002tx,2019,0.0,67.88,0.0,0.0,0,411,54.26,38.6861,16.0584,33.82,8.0292,tx,220tx,220907tx
14219,220907002tx,2021,0.0,32.3,0.0,0.0,0,418,48.33,25.8373,18.8995,40.1914,7.8947,tx,220tx,220907tx
14220,220907004tx,2015,0.0,35.95,0.0,0.0,0,420,29.52,54.2857,9.5238,24.0476,5.2381,tx,220tx,220907tx
14221,220907004tx,2016,0.0,41.33,0.0,0.0,0,421,30.17,51.3064,13.3017,23.0404,6.1758,tx,220tx,220907tx
14222,220907004tx,2017,0.0,57.51,0.0,0.0,0,426,31.46,52.1127,13.1455,23.7089,5.1643,tx,220tx,220907tx
14223,220907004tx,2018,0.0,55.48,0.0,0.0,0,465,33.12,52.4731,10.7527,26.8817,5.1613,tx,220tx,220907tx
14224,220907004tx,2019,0.0,57.21,0.0,0.0,0,402,42.04,49.7512,10.6965,27.1144,5.4726,tx,220tx,220907tx
14225,220907004tx,2021,0.0,22.25,0.0,0.0,0,364,34.89,44.7802,15.1099,27.1978,2.7473,tx,220tx,220907tx
14226,220907005tx,2015,0.0,29.47,0.0,0.0,0,414,26.81,53.1401,10.3865,28.0193,3.6232,tx,220tx,220907tx
14227,220907005tx,2016,0.0,44.47,0.0,0.0,0,470,23.62,58.9362,10.2128,22.1277,4.6809,tx,220tx,220907tx
14228,220907005tx,2017,0.0,50.48,0.0,0.0,0,523,30.98,51.2428,12.8107,25.8126,4.0153,tx,220tx,220907tx
14229,220907005tx,2018,0.0,65.84,0.0,0.0,0,524,31.3,50.1908,10.8779,29.1985,4.1985,tx,220tx,220907tx
14230,220907005tx,2019,0.0,70.64,0.0,0.0,0,470,36.81,50.0,11.0638,27.4468,6.383,tx,220tx,220907tx
14231,220907005tx,2021,0.0,37.06,0.0,0.0,0,402,26.87,45.2736,13.4328,29.1045,3.2338,tx,220tx,220907tx
14232,220907041tx,2015,0.0,96.83,0.0,0.0,0,189,2.12,74.6032,2.6455,13.7566,7.4074,tx,220tx,220907tx
14233,220907041tx,2016,0.0,96.77,0.0,0.0,0,186,2.15,72.043,2.6882,8.6022,9.6774,tx,220tx,220907tx
14234,220907041tx,2017,0.0,97.67,0.0,0.0,0,215,5.12,72.093,2.7907,8.8372,11.1628,tx,220tx,220907tx
14235,220907041tx,2018,0.0,98.26,0.0,0.0,0,230,4.35,67.3913,1.7391,17.8261,8.6957,tx,220tx,220907tx
14236,220907041tx,2019,0.0,99.6,0.0,0.0,0,248,5.24,74.5968,2.4194,8.0645,10.8871,tx,220tx,220907tx
14237,220907041tx,2021,0.0,97.41,0.0,0.0,0,193,2.59,66.3212,3.1088,10.8808,14.5078,tx,220tx,220907tx
14238,220907042tx,2015,0.0,88.37,0.0,0.0,0,129,36.43,38.7597,6.2016,32.5581,20.155,tx,220tx,220907tx
14239,220907042tx,2016,0.0,80.41,0.0,0.0,0,97,47.42,32.9897,17.5258,22.6804,21.6495,tx,220tx,220907tx
14240,220907042tx,2017,0.0,90.32,0.0,0.0,0,124,41.94,39.5161,5.6452,22.5806,26.6129,tx,220tx,220907tx
14241,220907042tx,2018,0.0,93.42,0.0,0.0,0,152,43.42,34.8684,8.5526,29.6053,23.0263,tx,220tx,220907tx
14242,220907042tx,2019,0.0,88.65,0.0,0.0,0,185,43.24,41.6216,12.973,23.2432,15.1351,tx,220tx,220907tx
14243,220907042tx,2021,0.0,79.69,0.0,0.0,0,64,35.94,37.5,7.8125,23.4375,26.5625,tx,220tx,220907tx
14244,220907043tx,2015,0.0,94.12,0.0,0.0,0,187,17.11,55.615,5.3476,13.9037,20.3209,tx,220tx,220907tx
14245,220907043tx,2016,0.0,96.07,0.0,0.0,0,178,17.98,52.809,3.3708,17.9775,21.9101,tx,220tx,220907tx
14246,220907043tx,2017,0.0,93.26,0.0,0.0,0,178,15.17,50.0,6.1798,18.5393,20.2247,tx,220tx,220907tx
14247,220907043tx,2018,0.0,90.94,0.0,0.0,0,254,17.72,55.1181,6.2992,19.685,15.3543,tx,220tx,220907tx
14248,220907043tx,2019,0.0,91.34,0.0,0.0,0,277,22.38,50.9025,12.6354,17.3285,12.2744,tx,220tx,220907tx
14249,220907043tx,2021,0.0,75.7,0.0,0.0,0,214,16.82,56.0748,7.9439,20.0935,11.6822,tx,220tx,220907tx
14250,220907044tx,2015,0.0,86.82,0.0,0.0,0,220,9.55,71.3636,1.3636,14.0909,9.5455,tx,220tx,220907tx
14251,220907044tx,2016,0.0,90.71,0.0,0.0,0,183,11.48,65.0273,3.2787,12.5683,12.0219,tx,220tx,220907tx
14252,220907044tx,2017,0.0,99.34,0.0,0.0,0,152,3.95,73.0263,4.6053,8.5526,8.5526,tx,220tx,220907tx
14253,220907044tx,2018,0.0,100.0,0.0,0.0,0,147,8.84,72.7891,1.3605,12.2449,6.8027,tx,220tx,220907tx
14254,220907044tx,2019,0.0,100.0,0.0,0.0,0,129,6.98,72.8682,2.3256,10.8527,8.5271,tx,220tx,220907tx
14255,220907044tx,2021,0.0,92.78,0.0,0.0,0,97,4.12,65.9794,4.1237,12.3711,10.3093,tx,220tx,220907tx
14256,220907045tx,2015,0.0,84.38,0.0,0.0,0,224,13.39,57.1429,8.4821,21.4286,7.1429,tx,220tx,220907tx
14257,220907045tx,2016,0.0,86.98,0.0,0.0,0,215,16.28,63.2558,5.1163,18.1395,7.907,tx,220tx,220907tx
14258,220907045tx,2017,0.0,90.48,0.0,0.0,0,231,15.15,52.381,6.4935,22.9437,11.2554,tx,220tx,220907tx
14259,220907045tx,2018,0.0,93.33,0.0,0.0,0,210,12.86,54.2857,10.0,21.4286,10.0,tx,220tx,220907tx
14260,220907045tx,2019,0.0,91.98,0.0,0.0,0,237,17.3,59.4937,8.4388,21.097,7.173,tx,220tx,220907tx
14261,220907045tx,2021,0.0,84.77,0.0,0.0,0,151,15.89,58.2781,8.6093,15.894,8.6093,tx,220tx,220907tx
14262,220907046tx,2015,0.0,92.52,0.0,0.0,0,107,13.08,57.9439,8.4112,22.4299,9.3458,tx,220tx,220907tx
14263,220907046tx,2016,0.0,92.68,0.0,0.0,0,123,10.57,55.2846,11.3821,11.3821,15.4472,tx,220tx,220907tx
14264,220907046tx,2017,0.0,99.1,0.0,0.0,0,111,8.11,67.5676,3.6036,13.5135,11.7117,tx,220tx,220907tx
14265,220907046tx,2018,0.0,85.37,0.0,0.0,0,123,15.45,55.2846,13.0081,12.1951,14.6341,tx,220tx,220907tx
14266,220907046tx,2019,0.0,95.17,0.0,0.0,0,145,6.9,59.3103,7.5862,12.4138,12.4138,tx,220tx,220907tx
14267,220907046tx,2021,0.0,62.0,0.0,0.0,0,100,10.0,57.0,12.0,16.0,8.0,tx,220tx,220907tx
14268,220908002tx,2015,0.0,15.62,0.0,0.0,0,448,59.82,23.4375,42.6339,24.7768,4.2411,tx,220tx,220908tx
14269,220908002tx,2016,0.0,15.57,0.0,0.0,0,469,64.61,19.8294,47.9744,27.2921,2.1322,tx,220tx,220908tx
14270,220908002tx,2017,0.0,23.35,0.0,0.0,0,484,68.18,16.7355,42.1488,31.6116,4.7521,tx,220tx,220908tx
14271,220908002tx,2018,0.0,30.52,0.0,0.0,0,498,67.67,15.8635,46.7871,28.9157,3.6145,tx,220tx,220908tx
14272,220908002tx,2019,0.0,56.77,0.0,0.0,0,421,75.53,14.4893,51.5439,25.8907,4.7506,tx,220tx,220908tx
14273,220908002tx,2021,0.0,38.24,0.0,0.0,0,374,65.78,15.2406,45.1872,28.0749,6.4171,tx,220tx,220908tx
14274,220908003tx,2015,0.0,44.64,0.0,0.0,0,336,22.32,50.0,22.9167,19.9405,2.381,tx,220tx,220908tx
14275,220908003tx,2016,0.0,40.2,0.0,0.0,0,306,29.74,41.5033,25.1634,21.2418,5.2288,tx,220tx,220908tx
14276,220908003tx,2017,0.0,49.32,0.0,0.0,0,365,31.23,45.4795,23.2877,22.7397,2.4658,tx,220tx,220908tx
14277,220908003tx,2018,0.0,54.12,0.0,0.0,0,340,30.0,46.7647,22.0588,21.7647,4.1176,tx,220tx,220908tx
14278,220908003tx,2019,0.0,68.08,0.0,0.0,0,307,37.79,41.3681,25.0814,21.4984,6.1889,tx,220tx,220908tx
14279,220908003tx,2021,0.0,35.47,0.0,0.0,0,375,36.0,40.2667,23.4667,28.5333,4.2667,tx,220tx,220908tx
14280,220908004tx,2015,0.0,17.5,0.0,0.0,0,320,56.25,13.4375,51.25,23.75,6.5625,tx,220tx,220908tx
14281,220908004tx,2016,0.0,27.51,0.0,0.0,0,309,55.99,12.2977,51.1327,24.5955,5.8252,tx,220tx,220908tx
14282,220908004tx,2017,0.0,34.06,0.0,0.0,0,320,55.0,13.4375,52.5,26.25,5.0,tx,220tx,220908tx
14283,220908004tx,2018,0.0,63.17,0.0,0.0,0,315,63.81,11.1111,51.4286,23.4921,6.9841,tx,220tx,220908tx
14284,220908004tx,2019,0.0,62.82,0.0,0.0,0,355,59.72,13.5211,45.3521,28.4507,7.8873,tx,220tx,220908tx
14285,220908004tx,2021,0.0,46.69,0.0,0.0,0,332,53.92,10.8434,50.0,24.6988,8.4337,tx,220tx,220908tx
14286,220908005tx,2015,0.0,25.51,0.0,0.0,0,396,44.95,44.4444,22.7273,27.5253,1.0101,tx,220tx,220908tx
14287,220908005tx,2016,0.0,34.04,0.0,0.0,0,423,44.68,43.7352,15.3664,33.8061,1.182,tx,220tx,220908tx
14288,220908005tx,2017,0.0,37.2,0.0,0.0,0,379,53.3,40.3694,18.2058,34.8285,2.3747,tx,220tx,220908tx
14289,220908005tx,2018,0.0,38.78,0.0,0.0,0,410,50.49,39.0244,17.8049,38.2927,1.4634,tx,220tx,220908tx
14290,220908005tx,2019,0.0,62.25,0.0,0.0,0,408,51.23,41.4216,19.6078,32.8431,1.7157,tx,220tx,220908tx
14291,220908005tx,2021,0.0,43.34,0.0,0.0,0,443,46.05,34.3115,21.4447,36.7946,2.0316,tx,220tx,220908tx
14292,220908007tx,2015,0.0,22.01,0.0,0.0,0,368,40.49,25.5435,38.0435,28.8043,2.9891,tx,220tx,220908tx
14293,220908007tx,2016,0.0,28.77,0.0,0.0,0,351,32.19,21.0826,41.0256,32.4786,1.7094,tx,220tx,220908tx
14294,220908007tx,2017,0.0,49.89,0.0,0.0,0,439,31.89,23.918,41.4579,24.1458,2.7335,tx,220tx,220908tx
14295,220908007tx,2018,0.0,51.94,0.0,0.0,0,516,35.27,21.3178,43.7984,24.8062,5.4264,tx,220tx,220908tx
14296,220908007tx,2019,0.0,47.08,0.0,0.0,0,497,33.2,20.3219,45.0704,27.5654,3.6217,tx,220tx,220908tx
14297,220908007tx,2021,0.0,56.66,0.0,0.0,0,473,26.22,22.833,42.0719,22.833,6.7653,tx,220tx,220908tx
14298,220908041tx,2015,0.0,83.04,0.0,0.0,0,171,17.54,56.7251,11.1111,22.2222,4.0936,tx,220tx,220908tx
14299,220908041tx,2016,0.0,89.17,0.0,0.0,0,157,22.93,43.949,14.6497,25.4777,8.9172,tx,220tx,220908tx
14300,220908041tx,2017,0.0,93.12,0.0,0.0,0,160,18.12,51.25,14.375,17.5,8.75,tx,220tx,220908tx
14301,220908041tx,2018,0.0,91.49,0.0,0.0,0,141,18.44,53.9007,16.3121,21.2766,5.6738,tx,220tx,220908tx
14302,220908041tx,2019,0.0,99.36,0.0,0.0,0,157,16.56,53.5032,15.2866,17.1975,8.2803,tx,220tx,220908tx
14303,220908041tx,2021,0.0,96.27,0.0,0.0,0,134,23.13,44.0299,18.6567,20.8955,10.4478,tx,220tx,220908tx
14304,220908042tx,2015,0.0,85.4,0.0,0.0,0,137,43.8,37.9562,22.6277,16.0584,16.7883,tx,220tx,220908tx
14305,220908042tx,2016,0.0,93.38,0.0,0.0,0,151,41.72,33.7748,21.8543,21.8543,16.5563,tx,220tx,220908tx
14306,220908042tx,2017,0.0,98.43,0.0,0.0,0,127,49.61,37.7953,18.8976,22.0472,14.9606,tx,220tx,220908tx
14307,220908042tx,2018,0.0,98.54,0.0,0.0,0,137,44.53,26.2774,27.0073,19.708,21.1679,tx,220tx,220908tx
14308,220908042tx,2019,0.0,96.27,0.0,0.0,0,134,47.76,30.597,23.8806,29.8507,11.194,tx,220tx,220908tx
14309,220908042tx,2021,0.0,56.76,0.0,0.0,0,111,47.75,18.9189,29.7297,35.1351,11.7117,tx,220tx,220908tx
14310,220908043tx,2015,0.0,80.93,0.0,0.0,0,194,14.95,57.732,11.3402,12.3711,12.3711,tx,220tx,220908tx
14311,220908043tx,2016,0.0,86.67,0.0,0.0,0,195,18.97,52.8205,11.7949,13.3333,14.8718,tx,220tx,220908tx
14312,220908043tx,2017,0.0,84.51,0.0,0.0,0,226,21.24,48.6726,21.2389,15.0442,9.7345,tx,220tx,220908tx
14313,220908043tx,2018,0.0,94.47,0.0,0.0,0,199,20.6,53.2663,18.0905,13.0653,11.0553,tx,220tx,220908tx
14314,220908043tx,2019,0.0,96.34,0.0,0.0,0,164,21.34,48.1707,15.2439,14.0244,13.4146,tx,220tx,220908tx
14315,220908043tx,2021,0.0,78.84,0.0,0.0,0,241,17.84,47.3029,15.3527,19.0871,12.8631,tx,220tx,220908tx
14316,220908044tx,2015,0.0,63.24,0.0,0.0,0,185,9.19,37.2973,30.2703,16.7568,11.3514,tx,220tx,220908tx
14317,220908044tx,2016,0.0,98.32,0.0,0.0,0,179,10.61,29.6089,34.6369,15.0838,15.6425,tx,220tx,220908tx
14318,220908044tx,2017,0.0,100.0,0.0,0.0,0,142,15.49,40.1408,28.8732,12.6761,13.3803,tx,220tx,220908tx
14319,220908044tx,2018,0.0,99.48,0.0,0.0,0,194,11.34,31.4433,30.4124,17.0103,13.9175,tx,220tx,220908tx
14320,220908044tx,2019,0.0,100.0,0.0,0.0,0,172,8.72,31.3953,33.1395,9.8837,19.7674,tx,220tx,220908tx
14321,220908044tx,2021,0.0,95.38,0.0,0.0,0,130,15.38,26.1538,33.0769,14.6154,20.7692,tx,220tx,220908tx
14322,220908045tx,2015,0.0,65.36,0.0,0.0,0,153,46.41,18.9542,32.0261,28.7582,17.6471,tx,220tx,220908tx
14323,220908045tx,2016,0.0,56.57,0.0,0.0,0,175,44.0,12.0,40.5714,27.4286,16.5714,tx,220tx,220908tx
14324,220908045tx,2017,0.0,79.31,0.0,0.0,0,145,42.07,14.4828,42.7586,19.3103,19.3103,tx,220tx,220908tx
14325,220908045tx,2018,0.0,83.64,0.0,0.0,0,165,41.21,19.3939,33.9394,21.8182,23.6364,tx,220tx,220908tx
14326,220908045tx,2019,0.0,96.49,0.0,0.0,0,114,38.6,14.0351,29.8246,23.6842,25.4386,tx,220tx,220908tx
14327,220908045tx,2021,0.0,75.63,0.0,0.0,0,119,40.34,15.1261,32.7731,15.9664,31.9328,tx,220tx,220908tx
14328,220908046tx,2015,0.0,92.37,0.0,0.0,0,131,14.5,63.3588,12.2137,8.3969,8.3969,tx,220tx,220908tx
14329,220908046tx,2016,0.0,96.49,0.0,0.0,0,114,23.68,54.386,14.0351,21.0526,7.0175,tx,220tx,220908tx
14330,220908046tx,2017,0.0,96.83,0.0,0.0,0,126,26.19,54.7619,13.4921,22.2222,3.1746,tx,220tx,220908tx
14331,220908046tx,2018,0.0,98.8,0.0,0.0,0,166,16.87,60.8434,12.6506,19.8795,1.8072,tx,220tx,220908tx
14332,220908046tx,2019,0.0,98.37,0.0,0.0,0,123,24.39,67.4797,8.1301,16.2602,4.065,tx,220tx,220908tx
14333,220908046tx,2021,0.0,90.32,0.0,0.0,0,124,17.74,58.0645,10.4839,23.3871,3.2258,tx,220tx,220908tx
14334,220910001tx,2015,0.0,16.39,0.0,0.0,0,183,73.22,18.0328,13.1148,66.6667,0.5464,tx,220tx,220910tx
14335,220910001tx,2016,0.0,23.39,0.0,0.0,0,171,81.29,20.4678,15.2047,60.8187,0.5848,tx,220tx,220910tx
14336,220910001tx,2017,0.0,37.1,0.0,0.0,0,221,84.62,15.3846,16.7421,64.2534,0.905,tx,220tx,220910tx
14337,220910001tx,2018,0.0,41.2,0.0,0.0,0,216,87.04,13.8889,14.8148,66.2037,1.8519,tx,220tx,220910tx
14338,220910001tx,2019,0.0,36.72,0.0,0.0,0,256,76.95,17.9688,17.5781,60.1562,1.5625,tx,220tx,220910tx
14339,220910001tx,2021,0.0,9.5,0.0,0.0,0,242,84.3,11.157,25.6198,59.0909,0.8264,tx,220tx,220910tx
14340,220910042tx,2015,0.0,67.21,0.0,0.0,0,61,73.77,34.4262,3.2787,49.1803,3.2787,tx,220tx,220910tx
14341,220910042tx,2016,0.0,74.07,0.0,0.0,0,54,61.11,16.6667,11.1111,62.963,5.5556,tx,220tx,220910tx
14342,220910042tx,2017,0.0,87.18,0.0,0.0,0,39,66.67,30.7692,15.3846,53.8462,0.0,tx,220tx,220910tx
14343,220910042tx,2018,0.0,64.71,0.0,0.0,0,34,76.47,29.4118,8.8235,52.9412,0.0,tx,220tx,220910tx
14344,220910042tx,2019,0.0,71.88,0.0,0.0,0,32,21.88,31.25,9.375,53.125,0.0,tx,220tx,220910tx
14345,220910042tx,2021,0.0,52.17,0.0,0.0,0,46,82.61,28.2609,13.0435,50.0,4.3478,tx,220tx,220910tx
14346,220912001tx,2015,0.0,17.56,0.0,0.0,0,450,68.44,17.5556,44.2222,33.1111,1.5556,tx,220tx,220912tx
14347,220912001tx,2016,0.0,22.7,0.0,0.0,0,489,61.15,18.2004,41.7178,35.5828,2.045,tx,220tx,220912tx
14348,220912001tx,2017,0.0,20.55,0.0,0.0,0,584,65.92,16.7808,44.3493,34.589,1.1986,tx,220tx,220912tx
