,schoolcode,year,charter,mathpass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,asian,state,countycode,districtcode
14511,220918045,2018,0.0,92.42,0.0,0.0,0,66,34.85,48.4848,9.0909,37.8788,3.0303,texas,220texas,918045texas
14512,220918045,2019,0.0,92.55,0.0,0.0,0,94,30.85,34.0426,4.2553,43.617,6.383,texas,220texas,918045texas
14513,220918045,2021,0.0,62.96,0.0,0.0,0,81,33.33,40.7407,14.8148,30.8642,8.642,texas,220texas,918045texas
14514,220919003,2015,0.0,71.72,0.0,0.0,0,290,1.38,81.7241,3.4483,7.931,5.5172,texas,220texas,919003texas
14515,220919003,2016,0.0,80.16,0.0,0.0,0,247,1.62,76.9231,2.0243,12.9555,4.0486,texas,220texas,919003texas
14516,220919003,2017,0.0,81.05,0.0,0.0,0,306,2.94,74.5098,2.6144,10.1307,8.8235,texas,220texas,919003texas
14517,220919003,2018,0.0,80.33,0.0,0.0,0,300,2.33,73.3333,2.0,14.3333,5.6667,texas,220texas,919003texas
14518,220919003,2019,0.0,72.5,0.0,0.0,0,280,2.86,74.2857,1.7857,11.4286,9.2857,texas,220texas,919003texas
14519,220919003,2021,0.0,60.34,0.0,0.0,0,295,0.0,68.4746,1.3559,13.5593,10.1695,texas,220texas,919003texas
14520,220919041,2015,0.0,99.37,0.0,0.0,0,159,1.26,67.9245,1.2579,5.6604,21.3836,texas,220texas,919041texas
14521,220919041,2016,0.0,99.49,0.0,0.0,0,198,0.0,68.1818,2.5253,5.5556,17.1717,texas,220texas,919041texas
14522,220919041,2017,0.0,100.0,0.0,0.0,0,195,0.51,64.6154,2.5641,6.6667,21.0256,texas,220texas,919041texas
14523,220919041,2018,0.0,100.0,0.0,0.0,0,210,0.0,56.6667,1.9048,9.5238,25.2381,texas,220texas,919041texas
14524,220919041,2019,0.0,100.0,0.0,0.0,0,203,0.0,55.1724,1.4778,7.8818,31.5271,texas,220texas,919041texas
14525,220919041,2021,0.0,97.78,0.0,0.0,0,225,0.0,47.1111,2.6667,6.6667,36.8889,texas,220texas,919041texas
14526,220919043,2015,0.0,100.0,0.0,0.0,0,223,0.45,79.3722,0.0,8.9686,8.0717,texas,220texas,919043texas
14527,220919043,2016,0.0,100.0,0.0,0.0,0,206,0.97,76.699,1.9417,4.3689,12.1359,texas,220texas,919043texas
14528,220919043,2017,0.0,100.0,0.0,0.0,0,181,0.0,69.0608,1.105,7.1823,16.0221,texas,220texas,919043texas
14529,220919043,2018,0.0,100.0,0.0,0.0,0,169,0.59,65.0888,0.0,9.4675,19.5266,texas,220texas,919043texas
14530,220919043,2019,0.0,99.49,0.0,0.0,0,195,0.51,58.9744,2.5641,10.7692,17.9487,texas,220texas,919043texas
14531,220919043,2021,0.0,100.0,0.0,0.0,0,186,0.0,56.9892,1.0753,10.2151,25.8065,texas,220texas,919043texas
14532,220920001,2015,0.0,34.48,0.0,0.0,0,435,49.66,50.8046,8.5057,34.4828,1.3793,texas,220texas,920001texas
14533,220920001,2016,0.0,29.95,0.0,0.0,0,414,59.42,44.4444,8.2126,42.029,2.1739,texas,220texas,920001texas
14534,220920001,2017,0.0,38.26,0.0,0.0,0,426,51.17,44.6009,11.7371,39.2019,0.939,texas,220texas,920001texas
14535,220920001,2018,0.0,27.66,0.0,0.0,0,423,49.88,42.7896,10.8747,41.6076,0.9456,texas,220texas,920001texas
14536,220920001,2019,0.0,33.72,0.0,0.0,0,430,61.86,40.4651,9.5349,44.8837,1.3953,texas,220texas,920001texas
14537,220920001,2021,0.0,16.46,0.0,0.0,0,474,63.71,34.1772,14.346,45.3586,1.2658,texas,220texas,920001texas
14538,220920041,2015,0.0,91.18,0.0,0.0,0,102,33.33,50.9804,3.9216,32.3529,2.9412,texas,220texas,920041texas
14539,220920041,2016,0.0,76.67,0.0,0.0,0,120,56.67,45.8333,7.5,40.0,1.6667,texas,220texas,920041texas
14540,220920041,2017,0.0,83.9,0.0,0.0,0,118,42.37,48.3051,5.0847,37.2881,3.3898,texas,220texas,920041texas
14541,220920041,2018,0.0,96.85,0.0,0.0,0,127,35.43,51.9685,3.937,36.2205,2.3622,texas,220texas,920041texas
14542,220920041,2019,0.0,95.95,0.0,0.0,0,148,39.86,47.973,6.7568,34.4595,4.7297,texas,220texas,920041texas
14543,220920041,2021,0.0,92.59,0.0,0.0,0,108,45.37,49.0741,2.7778,39.8148,2.7778,texas,220texas,920041texas
14544,221801011,2015,1.0,75.0,0.0,0.0,0,12,8.33,91.6667,0.0,0.0,8.3333,texas,221texas,801011texas
14545,221801011,2016,1.0,70.0,0.0,0.0,0,10,30.0,90.0,0.0,0.0,10.0,texas,221texas,801011texas
14546,221801011,2017,1.0,50.0,0.0,0.0,0,22,18.18,77.2727,0.0,22.7273,0.0,texas,221texas,801011texas
14547,221801011,2018,1.0,82.35,0.0,0.0,0,17,11.76,70.5882,0.0,23.5294,5.8824,texas,221texas,801011texas
14548,221801011,2019,1.0,48.48,0.0,0.0,0,33,24.24,78.7879,0.0,18.1818,0.0,texas,221texas,801011texas
14549,221801011,2021,1.0,65.38,0.0,0.0,0,26,19.23,65.3846,3.8462,26.9231,3.8462,texas,221texas,801011texas
14550,221801034,2015,1.0,96.0,0.0,0.0,0,25,0.0,68.0,8.0,8.0,8.0,texas,221texas,801034texas
14551,221801034,2016,1.0,92.0,0.0,0.0,0,25,0.0,48.0,8.0,4.0,20.0,texas,221texas,801034texas
14552,221801034,2017,1.0,92.11,0.0,0.0,0,38,5.26,36.8421,2.6316,21.0526,21.0526,texas,221texas,801034texas
14553,221801034,2018,1.0,66.15,0.0,0.0,0,65,10.77,56.9231,12.3077,21.5385,7.6923,texas,221texas,801034texas
14554,221801034,2019,1.0,39.13,0.0,0.0,0,46,21.74,43.4783,13.0435,36.9565,4.3478,texas,221texas,801034texas
14555,221801034,2021,1.0,56.14,0.0,0.0,0,57,22.81,42.1053,22.807,19.2982,12.2807,texas,221texas,801034texas
14556,221801043,2015,1.0,48.98,0.0,0.0,0,98,4.08,80.6122,2.0408,1.0204,2.0408,texas,221texas,801043texas
14557,221801043,2016,1.0,71.43,0.0,0.0,0,84,4.76,61.9048,5.9524,14.2857,10.7143,texas,221texas,801043texas
14558,221801043,2017,1.0,67.06,0.0,0.0,0,85,15.29,71.7647,3.5294,12.9412,11.7647,texas,221texas,801043texas
14559,221801043,2018,1.0,54.12,0.0,0.0,0,85,5.88,60.0,1.1765,16.4706,9.4118,texas,221texas,801043texas
14560,221801043,2019,1.0,67.12,0.0,0.0,0,73,8.22,54.7945,9.589,15.0685,17.8082,texas,221texas,801043texas
14561,221801043,2021,1.0,55.95,0.0,0.0,0,84,16.67,54.7619,7.1429,19.0476,13.0952,texas,221texas,801043texas
14562,221801051,2015,1.0,76.92,0.0,0.0,0,26,11.54,42.3077,11.5385,38.4615,0.0,texas,221texas,801051texas
14563,221801051,2016,1.0,72.73,0.0,0.0,0,22,18.18,36.3636,22.7273,31.8182,0.0,texas,221texas,801051texas
14564,221801051,2017,1.0,84.0,0.0,0.0,0,25,8.0,64.0,4.0,32.0,0.0,texas,221texas,801051texas
14565,221801051,2018,1.0,87.8,0.0,0.0,0,41,31.71,31.7073,12.1951,43.9024,0.0,texas,221texas,801051texas
14566,221801051,2019,1.0,86.89,0.0,0.0,0,61,31.15,34.4262,21.3115,29.5082,6.5574,texas,221texas,801051texas
14567,221801051,2021,1.0,44.44,0.0,0.0,0,27,18.52,37.037,3.7037,40.7407,7.4074,texas,221texas,801051texas
14568,221801056,2015,1.0,40.48,0.0,0.0,0,42,11.9,61.9048,11.9048,21.4286,0.0,texas,221texas,801056texas
14569,221801056,2016,1.0,71.43,0.0,0.0,0,28,7.14,64.2857,7.1429,14.2857,3.5714,texas,221texas,801056texas
14570,221801056,2017,1.0,60.0,0.0,0.0,0,40,2.5,65.0,2.5,25.0,0.0,texas,221texas,801056texas
14571,221801056,2018,1.0,75.0,0.0,0.0,0,28,3.57,32.1429,14.2857,42.8571,3.5714,texas,221texas,801056texas
14572,221801056,2019,1.0,62.0,0.0,0.0,0,50,22.0,50.0,4.0,36.0,6.0,texas,221texas,801056texas
14573,221801056,2021,1.0,30.77,0.0,0.0,0,39,20.51,41.0256,15.3846,38.4615,2.5641,texas,221texas,801056texas
14574,221801058,2015,1.0,59.26,0.0,0.0,0,54,0.0,75.9259,3.7037,14.8148,0.0,texas,221texas,801058texas
14575,221801058,2016,1.0,56.25,0.0,0.0,0,48,4.17,75.0,4.1667,14.5833,0.0,texas,221texas,801058texas
14576,221801058,2017,1.0,70.45,0.0,0.0,0,44,2.27,70.4545,0.0,20.4545,4.5455,texas,221texas,801058texas
14577,221801058,2018,1.0,60.0,0.0,0.0,0,60,3.33,76.6667,0.0,16.6667,1.6667,texas,221texas,801058texas
14578,221801058,2019,1.0,57.41,0.0,0.0,0,54,7.41,74.0741,1.8519,11.1111,5.5556,texas,221texas,801058texas
14579,221801058,2021,1.0,33.9,0.0,0.0,0,59,10.17,62.7119,3.3898,25.4237,1.6949,texas,221texas,801058texas
14580,221901001,2015,0.0,29.65,0.0,0.0,0,398,68.34,25.1256,15.5779,55.0251,0.5025,texas,221texas,901001texas
14581,221901001,2016,0.0,54.32,0.0,0.0,0,324,74.07,27.7778,17.5926,50.6173,0.3086,texas,221texas,901001texas
14582,221901001,2017,0.0,50.35,0.0,0.0,0,423,78.49,24.1135,22.4586,49.8818,0.0,texas,221texas,901001texas
14583,221901001,2018,0.0,57.2,0.0,0.0,0,486,84.36,22.0165,20.3704,53.0864,1.2346,texas,221texas,901001texas
14584,221901001,2019,0.0,67.45,0.0,0.0,0,467,79.23,22.2698,18.4154,54.818,0.6424,texas,221texas,901001texas
14585,221901001,2021,0.0,38.35,0.0,0.0,0,399,75.69,23.5589,13.0326,58.1454,1.0025,texas,221texas,901001texas
14586,221901002,2015,0.0,18.84,0.0,0.0,0,361,56.51,45.1524,12.1884,36.5651,2.2161,texas,221texas,901002texas
14587,221901002,2016,0.0,26.32,0.0,0.0,0,323,64.09,34.0557,16.4087,43.0341,1.2384,texas,221texas,901002texas
14588,221901002,2017,0.0,33.56,0.0,0.0,0,435,73.33,31.2644,15.8621,42.7586,4.3678,texas,221texas,901002texas
14589,221901002,2018,0.0,41.87,0.0,0.0,0,363,74.1,35.8127,16.2534,40.2204,1.9284,texas,221texas,901002texas
14590,221901002,2019,0.0,49.88,0.0,0.0,0,401,71.82,33.4165,16.7082,40.6484,2.7431,texas,221texas,901002texas
14591,221901002,2021,0.0,27.39,0.0,0.0,0,398,71.86,32.1608,15.5779,44.7236,2.2613,texas,221texas,901002texas
14592,221901003,2015,0.0,8.0,0.0,0.0,0,25,92.0,16.0,24.0,56.0,0.0,texas,221texas,901003texas
14593,221901003,2016,0.0,0.0,0.0,0.0,0,16,75.0,31.25,12.5,56.25,0.0,texas,221texas,901003texas
14594,221901003,2017,0.0,27.78,0.0,0.0,0,18,83.33,33.3333,11.1111,44.4444,5.5556,texas,221texas,901003texas
14595,221901003,2018,0.0,0.0,0.0,0.0,0,23,86.96,43.4783,17.3913,39.1304,0.0,texas,221texas,901003texas
14596,221901003,2019,0.0,5.56,0.0,0.0,0,18,72.22,33.3333,16.6667,50.0,0.0,texas,221texas,901003texas
14597,221901003,2021,0.0,0.0,0.0,0.0,0,20,90.0,20.0,20.0,55.0,0.0,texas,221texas,901003texas
14598,221901010,2015,0.0,44.19,0.0,0.0,0,86,51.16,51.1628,5.814,43.0233,0.0,texas,221texas,901010texas
14599,221901010,2016,0.0,49.09,0.0,0.0,0,55,61.82,43.6364,3.6364,47.2727,1.8182,texas,221texas,901010texas
14600,221901010,2017,0.0,48.89,0.0,0.0,0,45,62.22,46.6667,6.6667,37.7778,0.0,texas,221texas,901010texas
14601,221901010,2018,0.0,70.49,0.0,0.0,0,61,59.02,50.8197,6.5574,39.3443,0.0,texas,221texas,901010texas
14602,221901010,2019,0.0,68.09,0.0,0.0,0,47,48.94,48.9362,6.383,38.2979,0.0,texas,221texas,901010texas
14603,221901010,2021,0.0,39.58,0.0,0.0,0,48,50.0,45.8333,6.25,43.75,0.0,texas,221texas,901010texas
14604,221901044,2015,0.0,94.37,0.0,0.0,0,71,39.44,59.1549,5.6338,30.9859,0.0,texas,221texas,901044texas
14605,221901044,2016,0.0,96.97,0.0,0.0,0,66,39.39,68.1818,3.0303,19.697,6.0606,texas,221texas,901044texas
14606,221901044,2017,0.0,96.83,0.0,0.0,0,63,36.51,65.0794,1.5873,26.9841,1.5873,texas,221texas,901044texas
14607,221901044,2018,0.0,94.19,0.0,0.0,0,86,52.33,48.8372,5.814,33.7209,5.814,texas,221texas,901044texas
14608,221901044,2019,0.0,91.09,0.0,0.0,0,101,52.48,44.5545,7.9208,32.6733,3.9604,texas,221texas,901044texas
14609,221901044,2021,0.0,82.35,0.0,0.0,0,85,47.06,56.4706,7.0588,28.2353,2.3529,texas,221texas,901044texas
14610,221901045,2015,0.0,79.35,0.0,0.0,0,92,32.61,51.087,3.2609,42.3913,2.1739,texas,221texas,901045texas
14611,221901045,2016,0.0,58.33,0.0,0.0,0,72,37.5,51.3889,5.5556,36.1111,4.1667,texas,221texas,901045texas
14612,221901045,2017,0.0,70.42,0.0,0.0,0,71,49.3,52.1127,5.6338,35.2113,4.2254,texas,221texas,901045texas
14613,221901045,2018,0.0,93.42,0.0,0.0,0,76,51.32,48.6842,5.2632,43.4211,0.0,texas,221texas,901045texas
14614,221901045,2019,0.0,90.79,0.0,0.0,0,76,51.32,47.3684,5.2632,42.1053,1.3158,texas,221texas,901045texas
14615,221901045,2021,0.0,73.68,0.0,0.0,0,95,46.32,49.4737,7.3684,40.0,0.0,texas,221texas,901045texas
14616,221901047,2015,0.0,77.63,0.0,0.0,0,76,57.89,43.4211,14.4737,27.6316,2.6316,texas,221texas,901047texas
14617,221901047,2016,0.0,85.48,0.0,0.0,0,62,53.23,38.7097,19.3548,30.6452,1.6129,texas,221texas,901047texas
14618,221901047,2017,0.0,82.14,0.0,0.0,0,56,50.0,39.2857,10.7143,33.9286,3.5714,texas,221texas,901047texas
14619,221901047,2018,0.0,85.19,0.0,0.0,0,54,68.52,44.4444,12.963,33.3333,1.8519,texas,221texas,901047texas
14620,221901047,2019,0.0,98.57,0.0,0.0,0,70,61.43,30.0,15.7143,40.0,7.1429,texas,221texas,901047texas
14621,221901047,2021,0.0,68.85,0.0,0.0,0,61,50.82,40.9836,6.5574,45.9016,1.6393,texas,221texas,901047texas
14622,221901048,2015,0.0,83.84,0.0,0.0,0,99,33.33,66.6667,5.0505,25.2525,3.0303,texas,221texas,901048texas
14623,221901048,2016,0.0,87.5,0.0,0.0,0,88,40.91,51.1364,10.2273,30.6818,7.9545,texas,221texas,901048texas
14624,221901048,2017,0.0,91.36,0.0,0.0,0,81,38.27,55.5556,11.1111,23.4568,3.7037,texas,221texas,901048texas
14625,221901048,2018,0.0,97.32,0.0,0.0,0,112,48.21,54.4643,4.4643,33.9286,4.4643,texas,221texas,901048texas
14626,221901048,2019,0.0,98.63,0.0,0.0,0,73,35.62,49.3151,8.2192,35.6164,6.8493,texas,221texas,901048texas
14627,221901048,2021,0.0,96.77,0.0,0.0,0,62,35.48,67.7419,4.8387,20.9677,3.2258,texas,221texas,901048texas
14628,221904001,2015,0.0,31.91,0.0,0.0,0,94,50.0,69.1489,0.0,26.5957,0.0,texas,221texas,904001texas
14629,221904001,2016,0.0,27.38,0.0,0.0,0,84,65.48,66.6667,4.7619,27.381,0.0,texas,221texas,904001texas
14630,221904001,2017,0.0,18.29,0.0,0.0,0,82,58.54,63.4146,2.439,31.7073,0.0,texas,221texas,904001texas
14631,221904001,2018,0.0,33.65,0.0,0.0,0,104,66.35,64.4231,2.8846,29.8077,0.0,texas,221texas,904001texas
14632,221904001,2019,0.0,38.04,0.0,0.0,0,92,52.17,70.6522,1.087,26.087,0.0,texas,221texas,904001texas
14633,221904001,2021,0.0,21.84,1.0,1.0,0,87,45.98,66.6667,1.1494,27.5862,0.0,texas,221texas,904001texas
14634,221911001,2015,0.0,48.0,0.0,0.0,0,50,18.0,78.0,0.0,18.0,2.0,texas,221texas,911001texas
14635,221911001,2016,0.0,70.18,0.0,0.0,0,57,26.32,89.4737,0.0,7.0175,0.0,texas,221texas,911001texas
14636,221911001,2017,0.0,55.36,0.0,0.0,0,56,32.14,78.5714,0.0,17.8571,0.0,texas,221texas,911001texas
14637,221911001,2018,0.0,56.34,0.0,0.0,0,71,28.17,87.3239,0.0,8.4507,0.0,texas,221texas,911001texas
14638,221911001,2019,0.0,30.65,0.0,0.0,0,62,24.19,82.2581,0.0,16.129,0.0,texas,221texas,911001texas
14639,221911001,2021,0.0,30.0,0.0,0.0,0,80,18.75,86.25,0.0,13.75,0.0,texas,221texas,911001texas
14640,221911041,2015,0.0,88.89,0.0,0.0,0,27,7.41,85.1852,0.0,14.8148,0.0,texas,221texas,911041texas
14641,221911041,2016,0.0,100.0,0.0,0.0,0,33,9.09,96.9697,0.0,0.0,0.0,texas,221texas,911041texas
14642,221911041,2017,0.0,100.0,0.0,0.0,0,25,8.0,84.0,0.0,16.0,0.0,texas,221texas,911041texas
14643,221911041,2018,0.0,95.24,0.0,0.0,0,21,0.0,95.2381,0.0,4.7619,0.0,texas,221texas,911041texas
14644,221911041,2019,0.0,95.65,0.0,0.0,0,23,0.0,95.6522,0.0,4.3478,0.0,texas,221texas,911041texas
14645,221911041,2021,0.0,100.0,0.0,0.0,0,30,0.0,90.0,0.0,10.0,0.0,texas,221texas,911041texas
14646,221912001,2015,0.0,51.27,0.0,0.0,0,197,12.69,80.7107,0.5076,13.7056,0.5076,texas,221texas,912001texas
14647,221912001,2016,0.0,67.81,0.0,0.0,0,233,11.16,71.2446,4.2918,18.8841,2.1459,texas,221texas,912001texas
14648,221912001,2017,0.0,76.56,0.0,0.0,0,256,17.58,70.3125,5.0781,17.9688,2.7344,texas,221texas,912001texas
14649,221912001,2018,0.0,72.46,0.0,0.0,0,276,18.12,71.0145,4.7101,18.4783,1.4493,texas,221texas,912001texas
14650,221912001,2019,0.0,79.52,0.0,0.0,0,249,18.47,69.8795,5.6225,20.0803,2.8112,texas,221texas,912001texas
14651,221912001,2021,0.0,55.17,0.0,0.0,0,290,20.0,69.3103,5.5172,17.5862,2.7586,texas,221texas,912001texas
14652,221912041,2015,0.0,100.0,0.0,0.0,0,56,3.57,83.9286,0.0,8.9286,3.5714,texas,221texas,912041texas
14653,221912041,2016,0.0,98.44,0.0,0.0,0,64,4.69,79.6875,4.6875,4.6875,9.375,texas,221texas,912041texas
14654,221912041,2017,0.0,100.0,0.0,0.0,0,55,5.45,70.9091,3.6364,10.9091,7.2727,texas,221texas,912041texas
14655,221912041,2018,0.0,100.0,0.0,0.0,0,62,3.23,72.5806,6.4516,11.2903,4.8387,texas,221texas,912041texas
14656,221912041,2019,0.0,98.55,0.0,0.0,0,69,11.59,84.058,1.4493,5.7971,7.2464,texas,221texas,912041texas
14657,221912041,2021,0.0,100.0,0.0,0.0,0,29,6.9,72.4138,3.4483,10.3448,3.4483,texas,221texas,912041texas
14658,222901001,2015,0.0,33.33,0.0,0.0,0,15,60.0,20.0,0.0,80.0,0.0,texas,222texas,901001texas
14659,222901001,2016,0.0,87.5,0.0,0.0,0,8,37.5,37.5,0.0,62.5,0.0,texas,222texas,901001texas
14660,222901001,2017,0.0,22.22,0.0,0.0,0,9,33.33,33.3333,0.0,66.6667,0.0,texas,222texas,901001texas
14661,222901001,2018,0.0,50.0,0.0,0.0,0,10,30.0,30.0,0.0,70.0,0.0,texas,222texas,901001texas
14662,222901001,2019,0.0,83.33,0.0,0.0,0,6,50.0,33.3333,16.6667,50.0,0.0,texas,222texas,901001texas
14663,222901001,2021,0.0,71.43,0.0,0.0,0,7,71.43,14.2857,0.0,85.7143,0.0,texas,222texas,901001texas
14664,223901001,2015,0.0,17.46,0.0,0.0,0,126,13.49,15.873,7.1429,76.1905,0.0,texas,223texas,901001texas
14665,223901001,2016,0.0,31.5,0.0,0.0,0,127,32.28,20.4724,6.2992,73.2283,0.0,texas,223texas,901001texas
14666,223901001,2017,0.0,26.47,0.0,0.0,0,136,43.38,13.9706,8.8235,77.2059,0.0,texas,223texas,901001texas
14667,223901001,2018,0.0,52.45,0.0,0.0,0,143,50.35,13.2867,3.4965,79.021,0.0,texas,223texas,901001texas
14668,223901001,2019,0.0,61.67,0.0,0.0,0,120,60.83,16.6667,3.3333,75.8333,0.0,texas,223texas,901001texas
14669,223901001,2021,0.0,33.85,0.0,0.0,0,130,57.69,23.0769,3.0769,66.9231,0.7692,texas,223texas,901001texas
14670,223902001,2015,0.0,37.04,0.0,0.0,0,27,29.63,29.6296,0.0,70.3704,0.0,texas,223texas,902001texas
14671,223902001,2016,0.0,50.0,0.0,0.0,0,12,58.33,8.3333,0.0,91.6667,0.0,texas,223texas,902001texas
14672,223902001,2017,0.0,25.0,0.0,0.0,0,24,75.0,29.1667,0.0,66.6667,0.0,texas,223texas,902001texas
14673,223902001,2018,0.0,26.32,0.0,0.0,0,19,78.95,31.5789,0.0,68.4211,0.0,texas,223texas,902001texas
14674,223902001,2019,0.0,47.62,0.0,0.0,0,21,57.14,47.619,0.0,52.381,0.0,texas,223texas,902001texas
14675,223902001,2021,0.0,23.08,0.0,0.0,0,13,69.23,23.0769,0.0,76.9231,0.0,texas,223texas,902001texas
14676,223904001,2015,0.0,25.0,0.0,0.0,0,12,50.0,83.3333,0.0,16.6667,0.0,texas,223texas,904001texas
14677,223904001,2016,0.0,55.56,0.0,0.0,0,9,44.44,55.5556,0.0,44.4444,0.0,texas,223texas,904001texas
14678,223904001,2017,0.0,36.36,0.0,0.0,0,22,72.73,50.0,0.0,50.0,0.0,texas,223texas,904001texas
14679,223904001,2018,0.0,56.25,0.0,0.0,0,16,31.25,75.0,0.0,25.0,0.0,texas,223texas,904001texas
14680,223904001,2019,0.0,72.73,0.0,0.0,0,22,68.18,45.4545,0.0,54.5455,0.0,texas,223texas,904001texas
14681,223904001,2021,0.0,72.73,0.0,0.0,0,22,68.18,54.5455,0.0,45.4545,0.0,texas,223texas,904001texas
14682,224901001,2015,1.0,21.05,0.0,0.0,0,19,52.63,68.4211,0.0,31.5789,0.0,texas,224texas,901001texas
14683,224901001,2016,1.0,70.0,0.0,0.0,0,10,50.0,80.0,0.0,10.0,0.0,texas,224texas,901001texas
14684,224901001,2017,1.0,66.67,0.0,0.0,0,18,50.0,66.6667,0.0,33.3333,0.0,texas,224texas,901001texas
14685,224901001,2018,1.0,50.0,0.0,0.0,0,6,66.67,66.6667,0.0,33.3333,0.0,texas,224texas,901001texas
14686,224901001,2019,1.0,55.56,0.0,0.0,0,9,66.67,66.6667,0.0,33.3333,0.0,texas,224texas,901001texas
14687,224901001,2021,1.0,100.0,0.0,0.0,0,16,31.25,87.5,0.0,12.5,0.0,texas,224texas,901001texas
14688,224902001,2015,0.0,11.11,0.0,0.0,0,9,77.78,100.0,0.0,0.0,0.0,texas,224texas,902001texas
14689,224902001,2016,0.0,8.33,0.0,0.0,0,12,41.67,75.0,0.0,25.0,0.0,texas,224texas,902001texas
14690,224902001,2017,0.0,46.67,0.0,0.0,0,15,53.33,86.6667,0.0,13.3333,0.0,texas,224texas,902001texas
14691,224902001,2018,0.0,41.67,0.0,0.0,0,12,75.0,66.6667,0.0,33.3333,0.0,texas,224texas,902001texas
14692,224902001,2019,0.0,75.0,0.0,0.0,0,12,66.67,83.3333,0.0,16.6667,0.0,texas,224texas,902001texas
14693,224902001,2021,0.0,53.85,0.0,0.0,0,13,76.92,84.6154,0.0,7.6923,0.0,texas,224texas,902001texas
14694,225902001,2015,0.0,10.0,0.0,0.0,0,280,84.64,17.1429,14.2857,67.1429,0.0,texas,225texas,902001texas
14695,225902001,2016,0.0,32.22,0.0,0.0,0,329,76.6,16.1094,10.9422,71.7325,0.9119,texas,225texas,902001texas
14696,225902001,2017,0.0,48.92,0.0,0.0,0,323,79.88,17.0279,13.9319,67.1827,0.3096,texas,225texas,902001texas
14697,225902001,2018,0.0,55.88,0.0,0.0,0,306,54.25,12.7451,13.0719,71.8954,0.0,texas,225texas,902001texas
14698,225902001,2019,0.0,71.3,0.0,0.0,0,324,58.64,14.8148,13.2716,69.1358,0.3086,texas,225texas,902001texas
14699,225902001,2021,0.0,73.74,0.0,0.0,0,278,57.19,11.5108,10.7914,75.5396,0.3597,texas,225texas,902001texas
14700,225902041,2015,0.0,76.54,0.0,0.0,0,81,79.01,25.9259,3.7037,64.1975,4.9383,texas,225texas,902041texas
14701,225902041,2016,0.0,54.55,0.0,0.0,0,66,68.18,42.4242,1.5152,54.5455,0.0,texas,225texas,902041texas
14702,225902041,2017,0.0,55.56,0.0,0.0,0,72,63.89,25.0,12.5,59.7222,1.3889,texas,225texas,902041texas
14703,225902041,2018,0.0,75.71,0.0,0.0,0,70,31.43,42.8571,12.8571,42.8571,1.4286,texas,225texas,902041texas
14704,225902041,2019,0.0,97.5,0.0,0.0,0,80,35.0,36.25,12.5,46.25,2.5,texas,225texas,902041texas
14705,225902041,2021,0.0,80.82,0.0,0.0,0,73,31.51,34.2466,2.7397,60.274,2.7397,texas,225texas,902041texas
14706,225906001,2015,0.0,33.78,0.0,0.0,0,74,66.22,40.5405,2.7027,55.4054,0.0,texas,225texas,906001texas
14707,225906001,2016,0.0,40.35,0.0,0.0,0,57,36.84,49.1228,1.7544,45.614,0.0,texas,225texas,906001texas
14708,225906001,2017,0.0,55.88,0.0,0.0,0,102,52.94,60.7843,0.0,38.2353,0.0,texas,225texas,906001texas
14709,225906001,2018,0.0,61.45,0.0,0.0,0,83,45.78,54.2169,1.2048,39.759,1.2048,texas,225texas,906001texas
14710,225906001,2019,0.0,48.89,0.0,0.0,0,90,40.0,57.7778,2.2222,37.7778,2.2222,texas,225texas,906001texas
14711,225906001,2021,0.0,65.85,0.0,0.0,0,82,39.02,52.439,1.2195,45.122,0.0,texas,225texas,906001texas
14712,225907101,2015,0.0,100.0,0.0,0.0,0,14,21.43,85.7143,0.0,14.2857,0.0,texas,225texas,907101texas
14713,225907101,2016,0.0,93.75,0.0,0.0,0,16,37.5,68.75,0.0,25.0,6.25,texas,225texas,907101texas
14714,225907101,2017,0.0,100.0,0.0,0.0,0,11,54.55,54.5455,9.0909,36.3636,0.0,texas,225texas,907101texas
14715,225907101,2018,0.0,100.0,0.0,0.0,0,17,70.59,17.6471,0.0,70.5882,5.8824,texas,225texas,907101texas
14716,225907101,2019,0.0,100.0,0.0,0.0,0,17,47.06,52.9412,5.8824,41.1765,0.0,texas,225texas,907101texas
14717,225907101,2021,0.0,87.5,0.0,0.0,0,8,37.5,62.5,0.0,25.0,12.5,texas,225texas,907101texas
14718,226801001,2015,1.0,32.94,0.0,0.0,0,85,27.06,51.7647,1.1765,41.1765,1.1765,texas,226texas,801001texas
14719,226801001,2016,1.0,45.68,0.0,0.0,0,81,37.04,48.1481,4.9383,41.9753,1.2346,texas,226texas,801001texas
14720,226801001,2017,1.0,48.62,0.0,0.0,0,109,33.03,44.0367,4.5872,46.789,1.8349,texas,226texas,801001texas
14721,226801001,2018,1.0,80.22,0.0,0.0,0,91,50.55,26.3736,1.0989,61.5385,7.6923,texas,226texas,801001texas
14722,226801001,2019,1.0,79.21,0.0,0.0,0,101,43.56,45.5446,1.9802,47.5248,2.9703,texas,226texas,801001texas
14723,226801001,2021,1.0,51.43,0.0,0.0,0,105,44.76,43.8095,2.8571,53.3333,0.0,texas,226texas,801001texas
14724,226901001,2015,0.0,50.0,0.0,0.0,0,44,20.45,77.2727,0.0,20.4545,0.0,texas,226texas,901001texas
14725,226901001,2016,0.0,44.19,0.0,0.0,0,43,41.86,72.093,0.0,18.6047,0.0,texas,226texas,901001texas
